,2021,2022,2023,2024
cost_of_goods_sold,7917971.0,9827728.0,13724649.0,16141003.0
current_assets,17341585.0,18357055.0,18544960.0,21617557.0
current_liabilities,7168650.0,7467424.0,7885790.0,8244523.0
equity,31762373.0,32229440.0,32275038.0,32791691.0
financial_profit,382591.0,318872.0,380324.0,244574.0
gross_profit,2913501.0,3167574.0,4060714.0,4840123.0
net_income,25407.0,492473.0,488824.0,956595.0
other_profit,-83206.0,2339.0,-114699.0,139316.0
profit_before_tax,55247.0,630947.0,792263.0,1356693.0
revenue,10831471.0,12995302.0,17785363.0,20981126.0
total_assets,38931024.0,39696864.0,40160828.0,41036214.0
total_debt,7168650.0,7467424.0,7885790.0,8244523.0
roa,0.0006526157647433061,0.012405841428683131,0.01217166140100498,0.02331099550265529
roe,0.0007999087473722445,0.015280222057845249,0.015145574731778782,0.029171871618331607
debt_ratio,0.18413720635758257,0.18811118178000155,0.19635526438847326,0.20090847074732576
current_ratio,2.419086578365522,2.4582848114691225,2.3516933623644554,2.622050663209988
gross_margin,0.26898479440142525,0.24374762510328732,0.2283177464525183,0.23068938244782478
net_profit_margin,0.0023456647762801564,0.037896233577334335,0.027484623170187756,0.04559312021671287
revenue_growth,0.0,0.19977258859853841,0.36859943693497854,0.17968500277447252
