,2021,2022,2023,2024
cost_of_goods_sold,57162033.0,24460258.0,7746496.0,1821273.0
current_assets,94807540.0,75772995.0,70038859.0,63752040.0
current_liabilities,18028489.0,13204633.0,12624007.0,10522168.0
equity,223164349.0,200367175.0,183420207.0,165788481.0
financial_profit,83632.0,-39038.0,-42587.0,3947.0
gross_profit,11125358.0,7679033.0,882407.0,54545.0
net_income,-13749943.0,-22797174.0,-16946968.0,-17631725.0
other_profit,423346.0,-5765635.0,881465.0,-909277.0
profit_before_tax,-13749943.0,-22797174.0,-16946968.0,-17631725.0
revenue,68554808.0,32220851.0,8628903.0,1875818.0
total_assets,249100461.0,221319103.0,203484214.0,183750649.0
total_debt,25936112.0,20951928.0,20064007.0,17962168.0
roa,-0.055198384398012015,-0.1030059027484853,-0.0832839445717396,-0.09595462707726272
roe,-0.06161352860173916,-0.11377698966909126,-0.09239422568092512,-0.10635072408920859
debt_ratio,0.1041190847093615,0.09466841188128257,0.09860227781600787,0.09775294997733586
current_ratio,5.258762395450889,5.738364330155939,5.548068770874414,6.05883122185466
gross_margin,0.1622841391372579,0.23832495920110863,0.10226178229144539,0.029077980912860416
net_profit_margin,-0.2005686165731804,-0.7075286124503664,-1.963977112733797,-9.399485984247939
revenue_growth,0.0,-0.5299986690940772,-0.7321950621353855,-0.7826122277652211
