,2021,2022,2023,2024
cost_of_goods_sold,300827001.0,393355934.0,356117080.0,338592682.0
current_assets,54637537.0,59613775.0,56439025.0,44773331.0
current_liabilities,77252501.0,87512761.0,100277173.0,83630995.0
equity,98233872.0,100775441.0,95367356.0,97493135.0
financial_profit,-10910650.0,-9225250.0,-12369976.0,-8148909.0
gross_profit,49506639.0,51408158.0,37699887.0,43368763.0
net_income,11427857.0,9205552.0,378665.0,3821309.0
other_profit,3930673.0,244554.0,4324216.0,739127.0
profit_before_tax,14577339.0,11682540.0,1033794.0,5000181.0
revenue,350333640.0,444764091.0,393816966.0,381961445.0
total_assets,267855207.0,264953686.0,257898013.0,225423614.0
total_debt,169621335.0,164178245.0,162530657.0,127930479.0
roa,0.04266430781015207,0.03474400427854399,0.0014682742049664415,0.016951680137645208
roe,0.11633316255720837,0.09134717654076056,0.003970593459673979,0.03919567259787061
debt_ratio,0.6332575606790425,0.6196488430812017,0.6302129090075619,0.5675114364904114
current_ratio,0.7072591345618701,0.681200939369288,0.5628302365484515,0.5353676708019557
gross_margin,0.14131283253301052,0.11558522605639042,0.09572946382406491,0.11354225293602604
net_profit_margin,0.03261992482366238,0.02069760618331933,0.0009615253599815708,0.010004436442531524
revenue_growth,0.0,0.2695443435006699,-0.11454864731874226,-0.030104139799807417
