,2021,2022,2023,2024
cost_of_goods_sold,5208339029.0,6835567555.0,6696637583.0,6577973021.0
current_assets,5515277881.0,5449762498.0,5537285855.0,7223258908.0
current_liabilities,4115887462.0,4524450645.0,4530157213.0,4734278436.0
equity,3142608308.0,3366419957.0,3421556613.0,3492233081.0
financial_profit,-141629515.0,-140283135.0,-194125450.0,-181155671.0
gross_profit,510508587.0,1094956653.0,524601906.0,558800373.0
net_income,143297848.0,563146439.0,73354175.0,72676468.0
other_profit,22334697.0,32086585.0,-1597852.0,1680075.0
profit_before_tax,181109814.0,617872927.0,107170437.0,108167012.0
revenue,5722220127.0,7936928513.0,7224145254.0,7142101148.0
total_assets,7553858513.0,8084108338.0,8277448262.0,9377380009.0
total_debt,4411250204.0,4717688381.0,4855891649.0,5885146928.0
roa,0.018970152505952822,0.06966092183016462,0.008861930957243596,0.007750189064562628
roe,0.04559838005748695,0.16728347805478508,0.02143883129722162,0.02081088699245387
debt_ratio,0.5839731041306042,0.5835756008889845,0.5866411356857841,0.6275896809505099
current_ratio,1.3399972501483326,1.2045136361521742,1.22231648807019,1.525735971309483
gross_margin,0.08921512554038101,0.1379572275605804,0.07261785132428346,0.07824033312052443
net_profit_margin,0.025042351538322776,0.0709526913437125,0.010154028251215448,0.010175782517495088
revenue_growth,0.0,0.38703655868637643,-0.08980593158077743,-0.011356929175056707
