,2021,2022,2023,2024
cost_of_goods_sold,1204813776.0,1285237289.0,1035510925.0,1294167253.0
current_assets,3021242475.0,2948773815.0,3429801184.0,3470062884.0
current_liabilities,1299318053.0,919343344.0,1413336493.0,2131291272.0
equity,2262261274.0,2717098874.0,2856634274.0,2782339975.0
financial_profit,223156403.0,304962752.0,231118224.0,76511201.0
gross_profit,248151644.0,353741375.0,251719874.0,275137679.0
net_income,119920497.0,295910389.0,166192125.0,2210840.0
other_profit,-5515672.0,5384781.0,-5244498.0,5977127.0
profit_before_tax,216388529.0,341177868.0,216433168.0,10105978.0
revenue,1469986045.0,1655978768.0,1306667484.0,1588340887.0
total_assets,4006881097.0,4156203953.0,4565718287.0,5263418644.0
total_debt,1744619823.0,1439105079.0,1709084013.0,2481078669.0
roa,0.02992863878336343,0.07119727336441423,0.03639999547786379,0.00042003879028703765
roe,0.053009127804218424,0.10890674308232774,0.05817759960125718,0.0007945973604465788
debt_ratio,0.43540593812634415,0.34625468222300204,0.37432971234039697,0.4713815937533849
current_ratio,2.325252441482086,3.2074782878941472,2.426740695501167,1.6281504689613349
gross_margin,0.1688122447448132,0.21361468023362967,0.19264264021434852,0.1732233182762612
net_profit_margin,0.08157934383656003,0.17869213948762416,0.1271877712080574,0.0013919178295383138
revenue_growth,0.0,0.126526863049234,-0.21093947020943926,0.21556624500805288
