,2021,2022,2023,2024
cost_of_goods_sold,973912633.0,1540094561.0,1293751936.0,1504153889.0
current_assets,703624523.0,802131446.0,762014892.0,892610103.0
current_liabilities,432259379.0,433740701.0,371344800.0,429780680.0
equity,324089762.0,527317459.0,546894494.0,652120502.0
financial_profit,6992357.0,15511160.0,7274821.0,14366065.0
gross_profit,173735966.0,353503187.0,266173202.0,312375769.0
net_income,68184961.0,217734357.0,122561312.0,175633710.0
other_profit,4583395.0,7356250.0,1476655.0,6654094.0
profit_before_tax,89162195.0,279672702.0,158430433.0,210310473.0
revenue,1149852281.0,1893992071.0,1565802348.0,1821385867.0
total_assets,767477956.0,1084966335.0,1011708487.0,1132622852.0
total_debt,443388194.0,557648876.0,464813993.0,480502350.0
roa,0.08884289179505762,0.20068305345160778,0.12114291179213958,0.1550681320704979
roe,0.21038912361569756,0.4129094405728751,0.22410412491737391,0.2693270790618388
debt_ratio,0.5777210804996724,0.513978045226629,0.45943470769757416,0.4242386149560048
current_ratio,1.6277831255571207,1.8493340471638147,2.052041369638137,2.0768967627860797
gross_margin,0.15109416128557474,0.18664449150167536,0.16999157163098086,0.17150444321527175
net_profit_margin,0.05929888745422248,0.11496054304231562,0.07827380777436413,0.0964286114118618
revenue_growth,0.0,0.6471612069620272,-0.17327935424076013,0.16322846834816462
