,2020,2021,2022,2023
cost_of_goods_sold,201620453.0,13737141.0,87860742.0,45048874.0
current_assets,497608255.0,291217182.0,614233105.0,477120970.0
current_liabilities,438131539.0,443794049.0,567454062.0,544904872.0
equity,155537476.0,171317478.0,161874309.0,154139332.0
financial_profit,-789340.0,-495944.0,9136293.0,-3322197.0
gross_profit,-176010068.0,15846694.0,-4636003.0,21089484.0
net_income,-174896570.0,16548612.0,-6656969.0,-7212366.0
other_profit,8257933.0,7379839.0,199076.0,-6174877.0
profit_before_tax,-174896570.0,16552136.0,-6631292.0,-7208306.0
revenue,25610386.0,29583835.0,83224739.0,66138358.0
total_assets,687011930.0,707502591.0,729551648.0,699078942.0
total_debt,531474454.0,536185112.0,567677339.0,544939610.0
roa,-0.2545757393179475,0.0233901786516567,-0.009124739856663308,-0.01031695501993822
roe,-1.124465784696159,0.09659616866412193,-0.041124308366931775,-0.04679121095451484
debt_ratio,0.7736029474772003,0.7578560401342757,0.7781180956224775,0.7795108352727352
current_ratio,1.1357508207141418,0.6561989342944073,1.082436704805895,0.8756041549945988
gross_margin,-6.8726050439067965,0.5356538122930986,-0.05570462648131585,0.31886918027205935
net_profit_margin,-6.829126667594936,0.5593802155805696,-0.07998786274355273,-0.10904966827268375
revenue_growth,0.0,0.1551499067604838,1.8131829088419402,-0.20530411035593632
