,2021,2022,2023,2024
cost_of_goods_sold,54704927.0,63858355.0,19393336.0,23551744.0
current_assets,47137685.0,52647810.0,42068393.0,29172828.0
current_liabilities,47358299.0,47636891.0,64222948.0,24640804.0
equity,89778288.0,73372564.0,57504303.0,40868189.0
financial_profit,-2270475.0,-2936434.0,-3795119.0,-2993734.0
gross_profit,3968329.0,-87025.0,3209329.0,6750630.0
net_income,-15231511.0,-16405723.0,-15868261.0,-16636114.0
other_profit,-5024914.0,-2463394.0,1147979.0,697751.0
profit_before_tax,-15231511.0,-16405723.0,-15868261.0,-16636114.0
revenue,0.0,63771330.0,22602665.0,30302374.0
total_assets,137842648.0,137973208.0,126926351.0,103430727.0
total_debt,48064360.0,64600643.0,69422048.0,62562538.0
roa,-0.11049926289866399,-0.11890513555356341,-0.12501943745314162,-0.16084305392149084
roe,-0.169656955365422,-0.22359478946381103,-0.27594910593038574,-0.4070675605420147
debt_ratio,0.3486900512822418,0.4682115023374683,0.546947481378394,0.6048738108550663
current_ratio,0.9953415978897384,1.1051898831936786,0.6550367790653272,1.1839235440531892
gross_margin,0.0,-0.0013646414462423788,0.14198896457563742,0.22277561487426695
net_profit_margin,0.0,-0.2572585988092141,-0.7020526561801451,-0.5490036523211019
revenue_growth,0.0,0.0,-0.6455669812751279,0.340654918347018
