,2021,2022,2023,2024
cost_of_goods_sold,3967468951.0,5039638157.0,6001720120.0,6602787701.0
current_assets,3635982476.0,3643255244.0,3562206005.0,3464044288.0
current_liabilities,2276431450.0,2263951477.0,2259174512.0,2648122023.0
equity,1918637007.0,1910736851.0,1860909289.0,1258146880.0
financial_profit,-9212913.0,-161144234.0,-82094571.0,-83624090.0
gross_profit,677311755.0,284851049.0,155638420.0,-297727528.0
net_income,456344147.0,7542906.0,4103923.0,-597714931.0
other_profit,965642.0,-552726.0,33309771.0,17008285.0
profit_before_tax,547693673.0,26334025.0,19206901.0,-573622565.0
revenue,4645958488.0,5326723971.0,6158687455.0,6305418453.0
total_assets,4195210558.0,4199993096.0,4127819162.0,3931736444.0
total_debt,2276573550.0,2289256245.0,2266909873.0,2673589564.0
roa,0.10877741192984479,0.001795932952171691,0.0009942109474610748,-0.15202314283098473
roe,0.2378480897298777,0.003947642500353912,0.0022053321052555616,-0.4750756374327296
debt_ratio,0.5426601403018304,0.545061906692239,0.5491785817239249,0.6800022336390359
current_ratio,1.5972290648154592,1.6092461702526144,1.5767732798323992,1.3081135453402029
gross_margin,0.14578514998561046,0.05347584191536851,0.02527136198048875,-0.04721772713726031
net_profit_margin,0.09822389678656983,0.0014160497223181532,0.0006663632519081942,-0.09479385634043343
revenue_growth,0.0,0.14652853329584037,0.15618670847774618,0.023825043740590246
