,2021,2022,2023,2024
cost_of_goods_sold,855902884.0,1051215893.0,977074701.0,1126185720.0
current_assets,769557008.0,878508984.0,884458257.0,999718121.0
current_liabilities,615596258.0,742071860.0,684484590.0,728732775.0
equity,445379899.0,439480942.0,499691252.0,565966940.0
financial_profit,-8070683.0,-25150322.0,-28938769.0,-25912099.0
gross_profit,174292181.0,165699289.0,238364413.0,268445530.0
net_income,71227618.0,33083481.0,92953869.0,106702908.0
other_profit,491841.0,255124.0,499993.0,9388.0
profit_before_tax,75527121.0,39892357.0,102286299.0,119136781.0
revenue,1031209457.0,1218108764.0,1215696067.0,1394637698.0
total_assets,1102389112.0,1213197497.0,1219054475.0,1380757456.0
total_debt,657009213.0,773716555.0,719363224.0,814790516.0
roa,0.06461204780113974,0.027269658140417347,0.07625079182782213,0.0772785310963405
roe,0.15992553359486034,0.07527853392104543,0.1860226062152475,0.1885320510063715
debt_ratio,0.59598666736469,0.6377498774216479,0.5900993259550604,0.5901040131700003
current_ratio,1.250100204475252,1.1838597194616705,1.2921521827102054,1.3718583207678563
gross_margin,0.1690172445732332,0.1360299620995092,0.19607237324392857,0.19248406262427017
net_profit_margin,0.0690719208561331,0.027159710181676355,0.07646143762674523,0.07650941040315977
revenue_growth,0.0,0.18124281709336576,-0.001980690945919461,0.1471927366200816
