,2021,2022,2023,2024
cost_of_goods_sold,292467851.0,748286568.0,498076021.0,413019470.0
current_assets,418961069.0,538673329.0,729110485.0,291359319.0
current_liabilities,339479504.0,392252021.0,639687973.0,284036528.0
equity,706858750.0,806777870.0,839319649.0,944961032.0
financial_profit,-43621552.0,-57080319.0,-31499740.0,-31819247.0
gross_profit,133822725.0,201011912.0,129124774.0,170787676.0
net_income,57670227.0,124510258.0,71838992.0,139396614.0
other_profit,74140.0,-1966419.0,17443.0,21039349.0
profit_before_tax,64452501.0,133381794.0,76594157.0,142816962.0
revenue,427670064.0,949320645.0,627200794.0,583807146.0
total_assets,1800139413.0,1920874700.0,2232098281.0,2084402115.0
total_debt,1093280662.0,1114096830.0,1392778633.0,1139441083.0
roa,0.03203653371706939,0.06481956267111019,0.032184511144292216,0.06687606628148139
roe,0.08158663523653063,0.15433028424540202,0.08559193399748467,0.14751572739985747
debt_ratio,0.6073311067491193,0.5799945358226646,0.6239772884803364,0.5466512794245557
current_ratio,1.2341277280763319,1.3732837567712621,1.1397908289265273,1.0257811593866546
gross_margin,0.31291113469190585,0.2117429058966689,0.205874697920105,0.29254125642374373
net_profit_margin,0.13484747204564684,0.13115722138329775,0.11453906418364643,0.2387716816333728
revenue_growth,0.0,1.2197500477844998,-0.33931617593758323,-0.0691862134345449
