,2021,2022,2023,2024
cost_of_goods_sold,1587642.0,1587642.0,2377296.0,3824351.0
current_assets,58189905.0,56850244.0,57647206.0,56424051.0
current_liabilities,155316080.0,163871741.0,159127340.0,166900075.0
equity,263584397.0,204794850.0,146497680.0,87503088.0
financial_profit,-11807870.0,-10753237.0,-10724176.0,-10624806.0
gross_profit,3848962.0,4004022.0,3830601.0,2145753.0
net_income,-58424016.0,-58789548.0,-58297170.0,-58994593.0
other_profit,-87989.0,-464457.0,-187973.0,-145263.0
profit_before_tax,-58424016.0,-58789548.0,-58297170.0,-58994593.0
revenue,5436604.0,5591664.0,6207896.0,5970104.0
total_assets,419910477.0,369676591.0,320538541.0,268746683.0
total_debt,156326080.0,164881741.0,174040861.0,181243595.0
roa,-0.13913445650940498,-0.15902967467042023,-0.18187257550411076,-0.2195174740072978
roe,-0.22165202745289964,-0.28706555853333227,-0.3979392028597313,-0.6742001265143923
debt_ratio,0.37228430478051633,0.4460161801264825,0.5429639145952186,0.6744030957956046
current_ratio,0.37465473632865315,0.34691914330732593,0.362270908317829,0.3380708546715752
gross_margin,0.707971741182547,0.7160698496905393,0.6170530240841664,0.3594163518759472
net_profit_margin,-10.746417432647291,-10.51378409003116,-9.390809704286283,-9.881669230552768
revenue_growth,0.0,0.028521481424801154,0.11020547729620378,-0.03830476541488448
