,2021,2022,2023,2024
cost_of_goods_sold,411492784.0,477031668.0,628668104.0,545240358.0
current_assets,271217588.0,291263341.0,288965288.0,321905239.0
current_liabilities,78821780.0,98023827.0,98107281.0,128313340.0
equity,229213980.0,230113865.0,231600403.0,228724811.0
financial_profit,21505615.0,18921466.0,16992525.0,17761993.0
gross_profit,14323070.0,19962465.0,29667998.0,23247141.0
net_income,6527711.0,7101210.0,8232688.0,4945461.0
other_profit,40031.0,82919.0,-292778.0,235547.0
profit_before_tax,6527711.0,7101210.0,8232688.0,4945461.0
revenue,425815854.0,496994133.0,662895814.0,579958791.0
total_assets,316339519.0,333652093.0,332494615.0,358493622.0
total_debt,87125539.0,103538228.0,100894212.0,129768811.0
roa,0.020635142332627747,0.021283277248915683,0.02476036491598518,0.013795115718962497
roe,0.028478677434945286,0.030859548597821345,0.03554695023566086,0.02162188255125501
debt_ratio,0.27541781461708553,0.3103179334768926,0.30344615355650195,0.36198359757708604
current_ratio,3.4408965136285934,2.9713524753527527,2.945401045208867,2.5087433543542708
gross_margin,0.03363677013303502,0.040166399710799,0.044755144584455016,0.040084125563328174
net_profit_margin,0.015329891873870906,0.014288317564505333,0.01241927890647383,0.00852726275857072
revenue_growth,0.0,0.16715741870898015,0.33381013976678076,-0.12511320972076612
