,2021,2022,2023,2024
cost_of_goods_sold,122118723.0,140291765.0,143215792.0,167943519.0
current_assets,102113946.0,124956775.0,115646757.0,116582445.0
current_liabilities,66411719.0,74312713.0,59758056.0,52370558.0
equity,851566323.0,463638618.0,396766980.0,191118170.0
financial_profit,2356095.0,2054384.0,3503606.0,2568778.0
gross_profit,19024609.0,26289658.0,23491712.0,43466532.0
net_income,8154473.0,11026322.0,11552215.0,23793639.0
other_profit,-68236.0,-2159123.0,412490.0,-328699.0
profit_before_tax,10363568.0,14191713.0,14574746.0,29968838.0
revenue,141406531.0,167566556.0,171229871.0,212404942.0
total_assets,917978042.0,537951331.0,456546036.0,243488728.0
total_debt,66411719.0,74312713.0,59779056.0,52370558.0
roa,0.008883080669591877,0.020496876510191216,0.025303505208837253,0.09771967349552214
roe,0.009575851909305719,0.023782147500060056,0.029115867958568527,0.12449700099158546
debt_ratio,0.07234565094314097,0.1381402158850686,0.1309376301320027,0.2150841167481067
current_ratio,1.5375892619192706,1.681499301472145,1.9352496506914483,2.2261066036378683
gross_margin,0.13453840402887757,0.15689084163071298,0.13719400629578235,0.204639927822395
net_profit_margin,0.057666876786617444,0.06580264142923603,0.06746611985708965,0.11202017606539494
revenue_growth,0.0,0.18499870419705022,0.02186185052344225,0.24046663563742343
