,2021,2022,2023,2024
cost_of_goods_sold,51598766.0,21200338.0,10801042.0,14529896.0
current_assets,14594384.0,11596046.0,14226929.0,35944627.0
current_liabilities,26470904.0,13237654.0,6921576.0,17513784.0
equity,42633654.0,39972178.0,36529367.0,42099915.0
financial_profit,360874.0,679696.0,795388.0,343944.0
gross_profit,12866720.0,1002399.0,4259222.0,18443162.0
net_income,41976.0,-2411476.0,-3392810.0,5620547.0
other_profit,-18108.0,1068048.0,258307.0,517891.0
profit_before_tax,383028.0,-2300311.0,-3686450.0,8565431.0
revenue,64465486.0,22202737.0,15060264.0,32973058.0
total_assets,76248624.0,53690611.0,50170333.0,61129558.0
total_debt,33614971.0,13718434.0,13640965.0,19029643.0
roa,0.0005505148525696673,-0.04491429609545699,-0.06762582181784602,0.09194483297261859
roe,0.0009845742989798623,-0.06032886173978311,-0.09287897050063856,0.13350494888172576
debt_ratio,0.44086003440534216,0.25550899392819354,0.2718930528127051,0.31130018967256395
current_ratio,0.5513368187199047,0.8759895069020538,2.0554464763516287,2.0523621280244178
gross_margin,0.19959083221679272,0.04514754194494129,0.2828119082109052,0.5593403559960984
net_profit_margin,0.0006511391227237471,-0.10861165450007357,-0.2252822394082866,0.1704587727350008
revenue_growth,0.0,-0.6555872238363332,-0.3216933569946804,1.1894077022819785
