,2021,2022,2023,2024
cost_of_goods_sold,182031586.0,353423705.0,510394752.0,615109381.0
current_assets,118030034.0,151493257.0,132216625.0,161154140.0
current_liabilities,193620989.0,241360346.0,216981411.0,231597780.0
equity,76237533.0,81541429.0,127724942.0,182494043.0
financial_profit,-19828542.0,-22676396.0,-20684648.0,-9568584.0
gross_profit,-42408587.0,56340919.0,103319129.0,116957185.0
net_income,-76823330.0,5303895.0,46183513.0,54769102.0
other_profit,183850.0,296072.0,232097.0,173707.0
profit_before_tax,-76823330.0,5303895.0,46183513.0,67608548.0
revenue,141343177.0,413427193.0,633855856.0,758843118.0
total_assets,508470555.0,513613807.0,463218386.0,472003856.0
total_debt,432233022.0,432072379.0,335493444.0,289509813.0
roa,-0.15108707720548342,0.010326620756127764,0.09970138145595973,0.11603528510156917
roe,-1.0076838399269819,0.06504540164484976,0.36158570344075786,0.3001144645581664
debt_ratio,0.8500649993390472,0.8412398052998602,0.7242662513832082,0.6133632370155891
current_ratio,0.6095931779379559,0.6276642352841174,0.6093454014823417,0.6958362899678917
gross_margin,-0.30003985972382663,0.13627772907526187,0.1630009851955994,0.15412564497949363
net_profit_margin,-0.5435234415312457,0.012829090804387412,0.07286122319898548,0.07217447282693812
revenue_growth,0.0,1.9249886819793218,0.5331740793354152,0.19718562322472266
