,2021,2022,2023,2024
cost_of_goods_sold,2652163791.0,2810544312.0,2452400144.0,2617114931.0
current_assets,576283795.0,979213277.0,935003870.0,689906675.0
current_liabilities,1595843626.0,1859586374.0,2062623073.0,1851433036.0
equity,1438280624.0,1421858628.0,1268202256.0,1066407357.0
financial_profit,-60074919.0,-54420034.0,-91326972.0,-76783936.0
gross_profit,327654043.0,314527797.0,120899163.0,-7501350.0
net_income,50015598.0,53929808.0,-96254665.0,-201794899.0
other_profit,15904113.0,34403437.0,45690079.0,54613558.0
profit_before_tax,62413045.0,68054567.0,-96254665.0,-201794899.0
revenue,2979817834.0,3231367430.0,2725163163.0,2749298770.0
total_assets,3057818161.0,3324552502.0,3498581725.0,3094239885.0
total_debt,1619537537.0,1902693874.0,2230379469.0,2027832528.0
roa,0.016356629258701037,0.016221674335886303,-0.027512481504201533,-0.065216307235339
roe,0.03477457539607375,0.0379290929055712,-0.07589851267383331,-0.18922871984650047
debt_ratio,0.5296382753088109,0.5723157847124895,0.6375096094117967,0.6553572455162118
current_ratio,0.3611154536766624,0.5265758507864825,0.4533081600023389,0.3726338795868823
gross_margin,0.10995774280609934,0.09733581952950489,0.044364008967047674,-0.002728459373660579
net_profit_margin,0.016784783764066835,0.01668946944854241,-0.035320697970259475,-0.07339867940216625
revenue_growth,0.0,0.08441777652640226,-0.1566532676848823,0.008856573187137284
