,2021,2022,2023,2024
cost_of_goods_sold,696880910.0,972910156.0,791076815.0,952153037.0
current_assets,503846527.0,369849664.0,496268335.0,697678277.0
current_liabilities,189553260.0,185353645.0,216741115.0,329536098.0
equity,676079845.0,529520069.0,607370890.0,657160965.0
financial_profit,14743296.0,12228340.0,19598495.0,19889159.0
gross_profit,245071066.0,301708278.0,212127631.0,351574886.0
net_income,161228674.0,-23254056.0,142526688.0,217976116.0
other_profit,10787115.0,-259418020.0,16234706.0,-8729055.0
profit_before_tax,201695413.0,-23254056.0,172988102.0,275274901.0
revenue,941951976.0,1274618434.0,1003204446.0,1303727923.0
total_assets,865633105.0,714873714.0,824112005.0,998492265.0
total_debt,189553260.0,185353645.0,216741115.0,341331300.0
roa,0.1862552079728975,-0.03252890062201951,0.1729457733114809,0.21830526248493273
roe,0.23847578831461838,-0.04391534402825439,0.23466170398782202,0.3316936452547817
debt_ratio,0.21897644499166885,0.2592816624391927,0.26299958462563594,0.34184671425571833
current_ratio,2.6580736569764087,1.9953730286771538,2.289682485946425,2.1171528134074102
gross_margin,0.2601736311873292,0.2367047815660259,0.21145005073073608,0.2696689085181157
net_profit_margin,0.1711644309985502,-0.01824393511007389,0.14207142778153117,0.16719448295501455
revenue_growth,0.0,0.3531671109313539,-0.21293744132371462,0.29956354180671174
