,2021,2022,2023,2024
cost_of_goods_sold,238546777.0,453409876.0,784916579.0,744593726.0
current_assets,542593077.0,714010125.0,646564587.0,611357127.0
current_liabilities,265218529.0,379651900.0,230881371.0,235013453.0
equity,408674634.0,406871004.0,426179689.0,410071109.0
financial_profit,-8175338.0,881668.0,4252965.0,825823.0
gross_profit,13496408.0,9138740.0,72848384.0,38549877.0
net_income,722957.0,-1803630.0,19308685.0,-16033824.0
other_profit,1199.0,1200364.0,-50669.0,-1530283.0
profit_before_tax,722957.0,-1657244.0,22768481.0,-14411658.0
revenue,252043185.0,462548616.0,857764962.0,783143603.0
total_assets,684903163.0,786522904.0,657061060.0,645084562.0
total_debt,276228529.0,379651900.0,230881371.0,235013453.0
roa,0.0010555609012423265,-0.002293169074705039,0.029386439366837536,-0.024855383223385836
roe,0.001769028317035209,-0.004432928329294265,0.04530644115233751,-0.039100106415933825
debt_ratio,0.4033103421366445,0.48269655984487386,0.3513849549994638,0.36431417963463836
current_ratio,2.045833973387282,1.8806968304386202,2.8004190385719774,2.6013707691874135
gross_margin,0.05354799813373252,0.019757361029483656,0.08492814142249844,0.04922453155759225
net_profit_margin,0.0028683854316473583,-0.0038993306597635566,0.02251046132145463,-0.020473670395287646
revenue_growth,0.0,0.835195885181343,0.8544320149906146,-0.08699511207127153
