,2021,2022,2023,2024
cost_of_goods_sold,3453276595.0,4096262565.0,3358471218.0,3477781814.0
current_assets,17286728270.0,18195244925.0,19149635268.0,18721872716.0
current_liabilities,1262662918.0,2166319141.0,1349879009.0,1244150877.0
equity,23683251932.0,25223312185.0,25729141252.0,26248188976.0
financial_profit,706695361.0,795320861.0,1149970613.0,850466134.0
gross_profit,565970850.0,651204868.0,447919157.0,625650255.0
net_income,5792240682.0,7665420319.0,6265207695.0,7431722503.0
other_profit,-16987141.0,79284109.0,-23799991.0,-4276208.0
profit_before_tax,5939682899.0,7844049013.0,6517135000.0,7626349377.0
revenue,4023489581.0,4754084777.0,3811365211.0,4115440223.0
total_assets,25005525079.0,27445030117.0,27136212928.0,27543175157.0
total_debt,1322273147.0,2221717932.0,1407071676.0,1294986181.0
roa,0.23163843445400822,0.2793008528801681,0.2308799577753667,0.2698208344040993
roe,0.24457117200926798,0.3039022100974722,0.24350628859457124,0.28313277193314884
debt_ratio,0.05287923940099398,0.08095155744149916,0.05185217553139624,0.04701659026667751
current_ratio,13.690691334613186,8.399152544348036,14.186186421393563,15.047911842608459
gross_margin,0.14066666226070687,0.13697796706329118,0.1175219723649831,0.1520251105831698
net_profit_margin,1.4396062336914002,1.6123861223688902,1.6438224489529245,1.8058147124738348
revenue_growth,0.0,0.18158247493669855,-0.19829675115614798,0.07978112701517226
