,2021,2022,2023,2024
cost_of_goods_sold,2791197624.0,3404579921.0,2884187220.0,3549704552.0
current_assets,1841733558.0,1912555318.0,1895536812.0,1921002548.0
current_liabilities,1485213235.0,1660459229.0,1601285863.0,2021564655.0
equity,868752666.0,807285994.0,868964966.0,883791361.0
financial_profit,21956701.0,17865142.0,18506413.0,35839526.0
gross_profit,571714176.0,609778449.0,659779099.0,740085298.0
net_income,125817844.0,126617797.0,101908851.0,115725252.0
other_profit,8590449.0,6942932.0,1236383.0,6106377.0
profit_before_tax,160019403.0,160212429.0,135605760.0,149054171.0
revenue,3419698259.0,4088763575.0,3623660091.0,4362937806.0
total_assets,2427626416.0,2521592256.0,2535918642.0,2979958672.0
total_debt,1558873750.0,1714306263.0,1666953676.0,2096167311.0
roa,0.05182751479830659,0.050213430303301186,0.04018616737626396,0.03883451575599569
roe,0.1448258508135617,0.1568437925853573,0.11727613308635966,0.13094182304413812
debt_ratio,0.6421390621414296,0.6798507010484728,0.6573372064828253,0.7034216047006977
current_ratio,1.2400465566818086,1.1518231129058334,1.1837591624325732,0.9502553100385503
gross_margin,0.16718263796969696,0.14913516954816836,0.18207532782632618,0.16963003620684663
net_profit_margin,0.0367920893806555,0.03096725811543163,0.02812318165633378,0.026524616473068283
revenue_growth,0.0,0.19565039524734273,-0.1137516208674404,0.20401408974206126
