,2021,2022,2023,2024
cost_of_goods_sold,142772068.0,165946412.0,153315646.0,130997996.0
current_assets,87069553.0,86789376.0,86130373.0,73900423.0
current_liabilities,36352155.0,39734013.0,39390243.0,32993811.0
equity,84811746.0,90488350.0,92294902.0,88398956.0
financial_profit,1160749.0,999727.0,1185127.0,197064.0
gross_profit,36919783.0,46492075.0,42097214.0,41136794.0
net_income,1977837.0,6120185.0,2418571.0,2345911.0
other_profit,-304294.0,-20991.0,-160372.0,-135479.0
profit_before_tax,2405898.0,7761851.0,3075992.0,3220142.0
revenue,179950322.0,213311869.0,196249578.0,172557725.0
total_assets,126079454.0,135043725.0,136232569.0,125115202.0
total_debt,41267708.0,44555375.0,43937667.0,36716247.0
roa,0.01568722688155042,0.04532002505114547,0.017753251059957623,0.01875000769291009
roe,0.0233203193340696,0.0676350602038826,0.026204816816426113,0.0265377681609724
debt_ratio,0.32731509132328573,0.32993295319719596,0.3225195511067548,0.2934595190119263
current_ratio,2.395168952157032,2.1842590125492736,2.186591562788785,2.2398268269161146
gross_margin,0.20516652923799714,0.21795353075266524,0.2145085580770013,0.23839439236927817
net_profit_margin,0.01099101673182891,0.02869125393111623,0.012323955162848808,0.013594934680554
revenue_growth,0.0,0.1853930942118569,-0.07998753693354022,-0.12072307742745825
