,2021,2022,2023,2024
cost_of_goods_sold,26823435.0,80412110.0,93257017.0,85619543.0
current_assets,184844790.0,263045063.0,327398694.0,348939495.0
current_liabilities,17238417.0,31828303.0,28724048.0,56848840.0
equity,182958381.0,250798335.0,316887911.0,316249857.0
financial_profit,40882357.0,12983223.0,21760123.0,17739345.0
gross_profit,-1581606.0,151765707.0,155656818.0,132017121.0
net_income,24243129.0,107738287.0,112507257.0,92592416.0
other_profit,205790.0,414991.0,243461.0,53069.0
profit_before_tax,28645559.0,135746328.0,141793040.0,116370969.0
revenue,25241829.0,232177817.0,248913835.0,217636663.0
total_assets,200709067.0,283335901.0,346507719.0,374158399.0
total_debt,17750687.0,32537566.0,29619807.0,57908542.0
roa,0.12078741315657653,0.38024933169340935,0.3246890352823569,0.24746849528827494
roe,0.13250625015095646,0.42958134869595527,0.35503802163030446,0.2927824754716016
debt_ratio,0.08843988597685026,0.11483742753799492,0.08548094422104345,0.15477012451082248
current_ratio,10.722840154058229,8.264501660676034,11.398069450378303,6.138023132925843
gross_margin,-0.06265813780768423,0.653661529602546,0.6253441798444028,0.6065941242629694
net_profit_margin,0.9604347212715846,0.46403350842083246,0.45199278296443424,0.42544493525890903
revenue_growth,0.0,8.198137623070023,0.07208276060240504,-0.1256546145777715
