,2021,2022,2023,2024
cost_of_goods_sold,200748554.0,83221315.0,91540656.0,26009492.0
current_assets,404804853.0,334804854.0,161622150.0,77673326.0
current_liabilities,365347803.0,246473514.0,143686194.0,130061593.0
equity,300037287.0,294817670.0,176081101.0,181805710.0
financial_profit,-9142634.0,-13501321.0,31152869.0,41208867.0
gross_profit,12951631.0,25028102.0,-14313007.0,7930817.0
net_income,-11480530.0,-3104555.0,-48176569.0,1714609.0
other_profit,4659340.0,617808.0,11088907.0,-10556003.0
profit_before_tax,-11480530.0,-1945463.0,-48176569.0,4409027.0
revenue,213700185.0,108249416.0,77227649.0,33940310.0
total_assets,938766740.0,871108572.0,601855493.0,537007238.0
total_debt,638729453.0,576290903.0,425774392.0,355201528.0
roa,-0.012229374466334417,-0.003563912811547904,-0.08004673806308518,0.0031928973739456376
roe,-0.03826367754085178,-0.010530423770054217,-0.27360442845027416,0.009430996419199375
debt_ratio,0.6803920780150349,0.661560362879772,0.7074362483221533,0.6614464440421565
current_ratio,1.1079985966139778,1.358380657485169,1.1248272746371164,0.5972041723339495
gross_margin,0.06060655024702014,0.23120773233547975,-0.18533526768372816,0.23366955104417136
net_profit_margin,-0.053722602065131575,-0.028679646641234537,-0.6238253996311606,0.05051836591946273
revenue_growth,0.0,-0.4934519312652912,-0.2865767608390608,-0.5605160788981158
