,2021,2022,2023,2024
cost_of_goods_sold,310033364.0,239614773.0,188456425.0,42234365.0
current_assets,1773894194.0,2806084422.0,2680822497.0,3389657486.0
current_liabilities,2181867087.0,1884476594.0,2244732417.0,2572141470.0
equity,1830202435.0,1819808830.0,1820654454.0,1817921867.0
financial_profit,268863047.0,-108374784.0,30291750.0,60570217.0
gross_profit,255198237.0,226747184.0,104579282.0,22492128.0
net_income,313092617.0,7176524.0,1085765.0,438932.0
other_profit,-33645913.0,-49249830.0,-48505983.0,-49522640.0
profit_before_tax,420874925.0,23650207.0,35969905.0,14904479.0
revenue,565231602.0,466361957.0,293035707.0,64726492.0
total_assets,4373653981.0,6387256323.0,6910132131.0,7753558811.0
total_debt,2543451547.0,4567447492.0,5089477677.0,5935636943.0
roa,0.07158605101366843,0.0011235691253156555,0.00015712651790391648,5.661039152463585e-05
roe,0.171069937954705,0.003943559280344848,0.0005963597307630567,0.00024144712045536993
debt_ratio,0.5815392708360666,0.7150875526245888,0.7365239304423368,0.7655371020826065
current_ratio,0.8130166152508629,1.4890524143066115,1.1942726343226324,1.3178347791266707
gross_margin,0.4514932217112659,0.4862042896007489,0.3568823849852537,0.34749493298663553
net_profit_margin,0.5539191649797387,0.015388313502595582,0.003705231048856445,0.0067813346040752525
revenue_growth,0.0,-0.17491882026794392,-0.37165606541958995,-0.7791173892675134
