,2020,2021,2022,2023
cost_of_goods_sold,5821708.0,344508790.0,375236983.0,296798736.0
current_assets,47226989.0,128070658.0,210762197.0,3340435938.0
current_liabilities,11634941.0,60428976.0,174261494.0,1963267432.0
equity,72048199.0,391083744.0,411569435.0,246020502.0
financial_profit,1585490.0,428272.0,-1387968.0,-122994087.0
gross_profit,2506129.0,11717053.0,48521521.0,13994167.0
net_income,537205.0,13070090.0,21198199.0,-163742467.0
other_profit,-407728.0,-139593.0,-201001.0,3226918.0
profit_before_tax,537205.0,13894963.0,26550738.0,-142103523.0
revenue,8327837.0,360231646.0,423760337.0,310792903.0
total_assets,87061042.0,454644568.0,588755497.0,4975352018.0
total_debt,15012843.0,63560825.0,177186062.0,4729331516.0
roa,0.006170440735133862,0.028747929525466145,0.03600509737576174,-0.032910730016209276
roe,0.007456189154707392,0.03342018225129807,0.051505765971178105,-0.6655643154487995
debt_ratio,0.17244042404178897,0.13980333093960995,0.3009501616593824,0.9505521416153192
current_ratio,4.059065619670955,2.1193584018368936,1.2094593714432404,1.7014676062736216
gross_margin,0.3009339640052993,0.03252643994525678,0.11450227112689879,0.04502730553020382
net_profit_margin,0.06450714633343568,0.03628245920404228,0.05002402808642282,-0.5268539449242186
revenue_growth,0.0,42.25632766347372,0.17635510845707314,-0.2665833116892202
