,2020,2021,2022,2023
cost_of_goods_sold,14915982600.0,19834661767.0,23219203620.0,13640006592.0
current_assets,5516482658.0,7021183486.0,6272892841.0,3981869829.0
current_liabilities,5083293962.0,6120492800.0,5992464511.0,5007005375.0
equity,1584290743.0,2418877197.0,1723068883.0,797769840.0
financial_profit,-49236967.0,-73836024.0,-250250062.0,-223047547.0
gross_profit,818974961.0,1480353711.0,-37623802.0,61569442.0
net_income,316100690.0,901050511.0,-651831084.0,-925299043.0
other_profit,-1909644.0,2930635.0,24313355.0,753527.0
profit_before_tax,366943707.0,1099788914.0,-590929508.0,-912800834.0
revenue,15743517791.0,21318535820.0,23187514532.0,13703621127.0
total_assets,6721246506.0,9005778911.0,8329093956.0,6178691064.0
total_debt,5136955763.0,6586901714.0,6606025073.0,5380921224.0
roa,0.04703006945479824,0.10005247962499088,-0.07825954268776651,-0.149756482953361
roe,0.19952189419565397,0.37250775364599875,-0.37829659071151595,-1.1598571374921869
debt_ratio,0.7642861719793022,0.7314083300395603,0.7931264922568488,0.8708836820393583
current_ratio,1.0852181084230597,1.1471598309861586,1.0467968278302249,0.7952597472496222
gross_margin,0.052019819958419866,0.06943974593279549,-0.0016225888267617972,0.004492932300842062
net_profit_margin,0.02007814861940851,0.04226605985551216,-0.02811129597786078,-0.0675222289367662
revenue_growth,0.0,0.35411514141947587,0.08766918740482255,-0.40900862366735014
