,2022,2023,2024
cost_of_goods_sold,131943047.0,121811339.0,125386496.0
current_assets,156194604.0,108522963.0,123674270.0
current_liabilities,180086966.0,196984859.0,231994793.0
equity,773540872.0,777367929.0,839125902.0
financial_profit,-75696674.0,-76628691.0,-51441565.0
gross_profit,330196840.0,203669211.0,239587311.0
net_income,224590182.0,107054977.0,161805894.0
other_profit,-17333.0,228025.0,1489360.0
profit_before_tax,234561617.0,111918004.0,170783163.0
revenue,462139888.0,331457153.0,364973807.0
total_assets,1689779810.0,1555504760.0,1482272668.0
total_debt,916238938.0,778136831.0,643146766.0
roa,0.1329109157719194,0.06882330401869037,0.10916068109001927
roe,0.2903404204348235,0.13771468182089103,0.1928267183915388
debt_ratio,0.5422238640666442,0.5002471551421032,0.43389234645187424
current_ratio,0.8673287549305484,0.5509203273333815,0.5330907146696177
gross_margin,0.714495434334809,0.6144661810933976,0.6564506997621339
net_profit_margin,0.4859787865790109,0.32298285323171166,0.4433356336719254
revenue_growth,0.0,-0.2827774411889761,0.10111911508514049
