,2021,2022,2023,2024
cost_of_goods_sold,4669821259.0,5075987794.0,4594468806.0,6160943041.0
current_assets,2150121694.0,1876998079.0,2127050626.0,2641239438.0
current_liabilities,713095459.0,862554104.0,1111721605.0,1297239674.0
equity,1976754803.0,2116061524.0,2234140548.0,2465903412.0
financial_profit,20843827.0,16948192.0,11478358.0,58894346.0
gross_profit,529283595.0,625575868.0,492924193.0,751680449.0
net_income,287089388.0,321017891.0,302336331.0,422616029.0
other_profit,3190517.0,4609340.0,957257.0,-306402.0
profit_before_tax,288962223.0,328414078.0,304595891.0,421810405.0
revenue,5204375250.0,5707202573.0,5089081008.0,6920256746.0
total_assets,2699782948.0,2988806967.0,3356184077.0,3774888903.0
total_debt,723028145.0,872745442.0,1122043529.0,1308985491.0
roa,0.10633795143149412,0.10740669924301605,0.09008335778478815,0.1119545607459166
roe,0.14523267507143625,0.1517053674286268,0.13532556457589526,0.17138385345646295
debt_ratio,0.2678097309769363,0.29200461978179,0.33432121220328403,0.3467613285147852
current_ratio,3.0151947637069445,2.1760931520650444,1.9132943143620924,2.036045837124158
gross_margin,0.10169973715865319,0.1096116459856383,0.0968591759936866,0.10862031230770176
net_profit_margin,0.055163083791853786,0.056247852935638214,0.05940882656902678,0.06106941469249355
revenue_growth,0.0,0.09661626974342408,-0.10830552395743742,0.35982444278670433
