,2021,2022,2023,2024
cost_of_goods_sold,312238483.0,274825092.0,258779173.0,703241897.0
current_assets,687259983.0,461426403.0,428986187.0,608525674.0
current_liabilities,934918171.0,945016810.0,807889686.0,300657949.0
equity,256643061.0,300449192.0,309009989.0,404875995.0
financial_profit,-7981697.0,-2567088.0,-2797337.0,7640215.0
gross_profit,127947005.0,107514382.0,108385704.0,202715408.0
net_income,81143620.0,65556251.0,30314563.0,80728030.0
other_profit,6567571.0,2015162.0,458076.0,-20037766.0
profit_before_tax,102520535.0,85363584.0,44877393.0,106778748.0
revenue,440185488.0,382339474.0,367164877.0,905957305.0
total_assets,1375124453.0,1401509813.0,1262171671.0,809981746.0
total_debt,1118481392.0,1101060621.0,953191682.0,405105751.0
roa,0.05900820091081603,0.04677544915627359,0.024017781175505404,0.09966648063202155
roe,0.31617305250267413,0.21819413313649383,0.09810221054051428,0.19938951925267884
debt_ratio,0.8133673934456608,0.7856246248059627,0.7551997116563394,0.5001418278875632
current_ratio,0.7351017493487139,0.48827322235675363,0.5309959941733926,2.0239799946217287
gross_margin,0.29066611346351334,0.28120136504660254,0.29519627499664136,0.2237582354943316
net_profit_margin,0.18433960730663615,0.17146084947535395,0.08256389676401428,0.08910798506117239
revenue_growth,0.0,-0.1314128147723035,-0.03968880545146114,1.467440002437924
