,2020,2021,2022,2023
cost_of_goods_sold,952338661.0,1221418514.0,1234935945.0,1155293095.0
current_assets,434340543.0,410451271.0,490878163.0,529740548.0
current_liabilities,376782831.0,343976844.0,427189324.0,466892269.0
equity,82555373.0,88464173.0,89440892.0,101675628.0
financial_profit,-20816002.0,-21661584.0,-25187743.0,-27011129.0
gross_profit,60440774.0,72563538.0,93613577.0,90502224.0
net_income,7853649.0,13010503.0,4556913.0,16020505.0
other_profit,93914.0,557317.0,-3843240.0,50230.0
profit_before_tax,8949874.0,16292285.0,15908091.0,20095839.0
revenue,1013064078.0,1294537981.0,1331150806.0,1248310416.0
total_assets,465338204.0,440572796.0,516630216.0,568567897.0
total_debt,382782831.0,352108623.0,427189324.0,466892269.0
roa,0.016877292542264593,0.02953088143009175,0.008820453893080074,0.028176942603567363
roe,0.0951318940803526,0.14707087127802573,0.050948876940985786,0.1575648492675157
debt_ratio,0.8225905969242104,0.7992064562243194,0.8268763823136508,0.8211724078399735
current_ratio,1.1527609733363886,1.1932526219700998,1.1490880867612694,1.1346098086708736
gross_margin,0.059661353425266746,0.056053618406735645,0.07032529791369108,0.0724997747675607
net_profit_margin,0.007752371415147542,0.0100503061253944,0.0034232883152384166,0.012833750960225905
revenue_growth,0.0,0.27784412567040007,0.0282825421404147,-0.062232160042729245
