,2020,2021,2022,2023
cost_of_goods_sold,254208103.0,312396848.0,426535583.0,406635009.0
current_assets,160519160.0,211970996.0,295904114.0,299365077.0
current_liabilities,67919162.0,92820306.0,148711805.0,135724613.0
equity,286896930.0,332981325.0,445520886.0,514025800.0
financial_profit,441155.0,1909877.0,2094747.0,3089220.0
gross_profit,296185614.0,328002981.0,480634291.0,423673519.0
net_income,71609131.0,68155307.0,130753708.0,96490284.0
other_profit,-847397.0,-982696.0,-96930.0,-66041.0
profit_before_tax,82821361.0,85270227.0,163648864.0,120907797.0
revenue,586547170.0,690393083.0,972918136.0,890838185.0
total_assets,354816093.0,425801631.0,594232692.0,649750413.0
total_debt,67919162.0,92820306.0,148711805.0,135724613.0
roa,0.20182041461123917,0.16006351793424672,0.22003789047674946,0.14850361318662217
roe,0.2495988053967674,0.2046820703833766,0.2934850241790909,0.1877148656740576
debt_ratio,0.19142074821279315,0.21798955016215052,0.25025853845146573,0.20888730547063153
current_ratio,2.3633854610868137,2.283670514940987,1.9897822772038845,2.205680092821484
gross_margin,0.5049646970421833,0.4750959838338937,0.49401308621509754,0.47558976044566387
net_profit_margin,0.12208588611892884,0.09871956813912633,0.1343933298823818,0.10831404134298532
revenue_growth,0.0,0.17704614106313055,0.40922346987071423,-0.08436470445237954
