,2021,2022,2023,2024
cost_of_goods_sold,5359063.0,13004728.0,6457729.0,10611146.0
current_assets,27818924.0,31883508.0,31822094.0,27217031.0
current_liabilities,44794192.0,43737516.0,43827956.0,40666393.0
equity,-7908123.0,-1845242.0,-1483895.0,-1132603.0
financial_profit,-13143.0,18748.0,439400.0,817698.0
gross_profit,-371421.0,8055083.0,3065500.0,1724448.0
net_income,-1723292.0,6062881.0,361347.0,351292.0
other_profit,259401.0,89787.0,0.0,979399.0
profit_before_tax,-1723292.0,6377319.0,451684.0,371438.0
revenue,4987642.0,21059810.0,9523228.0,12335595.0
total_assets,36886069.0,41892274.0,42344061.0,39533790.0
total_debt,44794192.0,43737516.0,43827956.0,40666393.0
roa,-0.04671931834210905,0.14472551669073871,0.008533593412308754,0.008885867001367691
roe,0.21791416243778708,-3.285683395457073,-0.24351251267778382,-0.3101634023572249
debt_ratio,1.2143932171248717,1.0440473104897576,1.0350437573760345,1.028648986095186
current_ratio,0.6210386382234554,0.7289739088063437,0.7260684025511023,0.66927575799506
gross_margin,-0.07446825574088918,0.38248602432785483,0.32189715504028676,0.13979447282437532
net_profit_margin,-0.3455123683696625,0.2878886846557495,0.037943751845487685,0.02847791290164763
revenue_growth,0.0,3.222398079092285,-0.547800858602238,0.29531656702958275
