,2021,2022,2023,2024
cost_of_goods_sold,157303277.0,138576079.0,176147117.0,183094100.0
current_assets,331841899.0,383507653.0,385962838.0,402904884.0
current_liabilities,29620009.0,53623687.0,56370722.0,55914948.0
equity,648253997.0,650374738.0,618731270.0,623620816.0
financial_profit,6803652.0,7251128.0,8546938.0,9142608.0
gross_profit,106977609.0,125151225.0,130143952.0,139494599.0
net_income,84854029.0,90631796.0,98500288.0,99155142.0
other_profit,-230564.0,2401535.0,3104153.0,2462733.0
profit_before_tax,98447819.0,112332356.0,121238556.0,124128297.0
revenue,264280886.0,263727305.0,306291069.0,322588699.0
total_assets,678550929.0,703998425.0,675101993.0,681710964.0
total_debt,30296932.0,53623687.0,56370722.0,58090148.0
roa,0.12505182053917724,0.12873863460703056,0.14590430634382678,0.145450414084876
roe,0.13089626811818947,0.13935319240520685,0.15919720365838305,0.1589990896006268
debt_ratio,0.04464945917125109,0.0761701803523211,0.0834995638947847,0.08521228360352438
current_ratio,11.20330176131952,7.15183297634868,6.846867031435219,7.205673946079678
gross_margin,0.4047875373022626,0.47454784782334164,0.4249028625774263,0.4324224606516672
net_profit_margin,0.3210751647018468,0.34365723336838405,0.32159046726889706,0.30737326604240406
revenue_growth,0.0,-0.0020946690787164712,0.16139308745448266,0.053209615458947646
