,2021,2022,2023,2024
cost_of_goods_sold,3709654441.0,4364851588.0,4089965708.0,4420079465.0
current_assets,360315172.0,378704196.0,415221272.0,385417023.0
current_liabilities,221241976.0,237717694.0,284033938.0,255972362.0
equity,251161410.0,250475194.0,244841680.0,246076973.0
financial_profit,-4265813.0,-6532698.0,-7735948.0,-6858520.0
gross_profit,151852631.0,159630099.0,170675850.0,188895645.0
net_income,28536552.0,23975746.0,14800745.0,9977715.0
other_profit,23129391.0,29658935.0,18378557.0,14140832.0
profit_before_tax,35832516.0,31478652.0,20177032.0,14525422.0
revenue,3861622463.0,4524496458.0,4260772905.0,4609119647.0
total_assets,472853386.0,488642889.0,530920062.0,502604336.0
total_debt,221691976.0,238167694.0,286078382.0,256527362.0
roa,0.06034968310452154,0.049065987738133233,0.027877539500475685,0.01985202730125273
roe,0.11361837791880529,0.09572103974495774,0.060450267291091944,0.04054712994214213
debt_ratio,0.46883871949264205,0.4874064462237575,0.5388351325853646,0.5103962374093008
current_ratio,1.628602214256123,1.5930837525287453,1.4618720386857433,1.5056978026401147
gross_margin,0.03932353109475891,0.03528129604737553,0.0400574857673622,0.04098302050434925
net_profit_margin,0.007389782992361882,0.00529909708683874,0.0034737230380505343,0.002164776739196677
revenue_growth,0.0,0.17165686220009957,-0.058287934458142066,0.08175670230892074
