,2021,2022,2023,2024
cost_of_goods_sold,1389295155.0,1235589513.0,1285881480.0,1409254118.0
current_assets,345719235.0,383550213.0,394685923.0,507591542.0
current_liabilities,348378453.0,345436912.0,371899030.0,477355476.0
equity,214305488.0,225569018.0,237857397.0,244250446.0
financial_profit,-10875477.0,-19219693.0,-27142294.0,-28125060.0
gross_profit,68706723.0,68890683.0,69576205.0,62067652.0
net_income,15715224.0,11263530.0,3064969.0,5658226.0
other_profit,-153787.0,-1480226.0,-968723.0,-891140.0
profit_before_tax,19980251.0,14143205.0,4175229.0,6674967.0
revenue,1458001878.0,1304480197.0,1355457685.0,1471321770.0
total_assets,570786676.0,577288510.0,654285423.0,861157358.0
total_debt,356481188.0,351719492.0,416428026.0,616906912.0
roa,0.0275325698037142,0.019511093335289144,0.004684452522183121,0.00657049022160245
roe,0.07333094521592466,0.04993385217468119,0.012885741787546763,0.023165673155004188
debt_ratio,0.6245436394874782,0.6092612028602474,0.6364623318224224,0.7163695534492548
current_ratio,0.9923668700601297,1.1103336084708864,1.0612717193696364,1.0633407754182755
gross_margin,0.047123891976221445,0.05281083082628046,0.051330414641457434,0.042184961349413054
net_profit_margin,0.010778603400399735,0.008634496733567509,0.002261205963061842,0.0038456754432444782
revenue_growth,0.0,-0.1052959418753232,0.03907877491527767,0.08547967692551017
