,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.4623033571871438,2.5183430910573588,2.6493962299875062,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
current_assets,0.18120647192062903,0.15434242944852225,-0.0545798907970258,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
current_liabilities,0.289431443076289,0.2812320067492895,-0.017157944655162873,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
equity,0.15310690773505808,0.10194167965200376,0.13195399862190624,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
financial_profit,-0.6234242906463365,-0.6143634285212672,-0.5409681190812081,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
gross_profit,-0.4218052316914842,-0.4564015364989766,-0.35429433064980037,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
net_income,-0.5661946753538447,-0.5789696947402583,-0.5035658571722711,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
other_profit,-0.628777184818972,-0.5891325361034481,-0.5505873008594082,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
profit_before_tax,-0.5503661125264541,-0.5694087307383733,-0.4909618698805045,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
revenue,2.6684819561467146,2.6738359280737845,2.8466584762192375,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
total_assets,1.106507461659055,1.037838771932337,0.7142566159689807,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
total_debt,0.32541671186958737,0.3240027082064201,0.03074603046847162,-0.3826304986622319,-0.3866995148646161,-0.3914525966968542
roa,-0.627983830651055,-0.6118943840739133,-0.5515565768815317,-0.2235222774981056,-0.29647154451953306,-0.22185094338171044
roe,-0.627983830651055,-0.6118943840739133,-0.5515565768815317,-0.029314538580129012,-0.17817534266114343,-0.0773623426617314
debt_ratio,-0.627983830651055,-0.6118943840739133,-0.5515565768815317,2.072393585219705,2.178065614202284,1.666434543454167
current_ratio,-0.627983830651055,-0.6118943840739133,-0.5515565768815317,3.5568339838691627,3.4919746407528125,3.76873690944692
gross_margin,-0.627983830651055,-0.6118943840739133,-0.5515565768815317,-0.10328125646177674,-0.1727498020636766,-0.1317743614449661
net_profit_margin,-0.627983830651055,-0.6118943840739133,-0.5515565768815317,-0.2989130139398405,-0.34139693061809107,-0.32827707456511773
revenue_growth,-0.627983830651055,-0.6118943840739133,-0.5515565768815317,-0.3826304986622319,-0.04085245671725939,0.02152442951468897
