,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.2966023483063918,2.216351473450818,2.155169375546495,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
current_assets,0.7679717412350583,0.8649053157945064,0.8533254649384522,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
current_liabilities,0.4525276451045123,0.4445176233084717,0.4614028007839974,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
equity,0.07098879129956641,0.21915042933662987,0.19579550470682944,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
financial_profit,-0.6840602546165094,-0.7113123325463989,-0.7163261496988218,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
gross_profit,-0.45405268036351504,-0.494705390423507,-0.4175043334105791,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
net_income,-0.6737444405243375,-0.659449947626445,-0.6268295192482563,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
other_profit,-0.656698022059336,-0.6788529196816783,-0.6954966757843386,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
profit_before_tax,-0.6713133544398515,-0.6495303197336401,-0.6108637752946898,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
revenue,2.5070466431247143,2.4047178750937737,2.448224153172341,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
total_assets,1.1846151504156344,1.3472489585078495,1.3568714544687372,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
total_debt,0.4569376182912685,0.4492061173397696,0.4654704183863053,-0.3250401589651872,-0.29279031682474094,-0.3747022895988606
roa,-0.6566887408247996,-0.6788924118314501,-0.6956055312237818,-0.35491000812082457,-0.2636738992360938,-0.268081699102765
roe,-0.6566887408247996,-0.6788924118314501,-0.6956055312237818,-0.4006223599443429,-0.2270985975347129,-0.12920525810200983
debt_ratio,-0.6566887408247996,-0.6788924118314501,-0.6956055312237818,1.6252668907913124,1.3966142519661024,1.4252654579101922
current_ratio,-0.6566887408247996,-0.6788924118314501,-0.6956055312237818,3.8167115565036123,3.8769448640802655,3.8849875145124697
gross_margin,-0.6566887408247996,-0.6788924118314501,-0.6956055312237818,-0.11849950806039691,-0.11154954020700326,-0.09323609642692862
net_profit_margin,-0.6566887408247996,-0.6788924118314501,-0.6956055312237818,-0.34242450462192797,-0.2736588531366827,-0.30509409508363594
revenue_growth,-0.6566887408247996,-0.6788924118314501,-0.6956055312237818,-0.3250401589651872,-0.8840944240349844,-0.018208348520993962
