,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,1.8440798219500834,1.9238695865381408,1.750765639741428,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
current_assets,0.9148734090941931,0.9034700648717037,1.0350729304658035,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
current_liabilities,0.7736739413079292,0.6762497921719357,0.7175988007526393,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
equity,-0.010191017481017146,0.038690961485654436,0.09587351892845601,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
financial_profit,-0.790831543418228,-0.7665731682062016,-0.7566086327137568,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
gross_profit,-0.39507506355481714,-0.3924941582417147,-0.3502910864262776,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
net_income,-0.6710126079478622,-0.6717634281087088,-0.6858229297558124,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
other_profit,-0.7168896057324249,-0.7013076525763243,-0.7185684787899062,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
profit_before_tax,-0.6588269623143993,-0.6662379828460564,-0.6754882477020158,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
revenue,2.2921285167702092,2.3847278386369464,2.3056411041130427,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
total_assets,1.559239074376174,1.4778406739596184,1.5857367326802625,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
total_debt,0.8556053349938122,0.7334469324540943,0.8030082992405575,-0.3739327440432771,-0.3606599415367422,-0.3481297156880356
roa,-0.7138247568633789,-0.7057027800198697,-0.7295596643620601,-0.3065312746491789,-0.3070233439841401,-0.28572763090207254
roe,-0.7138247568633789,-0.7057027800198697,-0.7295596643620601,-0.1561946884653741,-0.20332675219148033,-0.17309517019409776
debt_ratio,-0.7138247568633789,-0.7057027800198697,-0.7295596643620601,2.096905487208179,1.9137233215250649,1.8384861088806304
current_ratio,-0.7138247568633789,-0.7057027800198697,-0.7295596643620601,3.5443699405721216,3.6575171303794285,3.6799452759644207
gross_margin,-0.7138247568633789,-0.7057027800198697,-0.7295596643620601,0.005540813614106473,-0.010928864669960844,0.06465041057872449
net_profit_margin,-0.7138247568633789,-0.7057027800198697,-0.7295596643620601,-0.3229646057172521,-0.3227630087362838,-0.30052847508033215
revenue_growth,-0.7138247568633789,-0.7057027800198697,-0.7295596643620601,-0.3739327440432771,-0.3992791838817223,-0.6461739309908469
