,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.0667270871957797,2.004916227055926,2.3910118376498044,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
current_assets,0.9663011696811498,1.343164925086557,0.7435689002148842,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
current_liabilities,-0.4284795434804677,0.41617746841582925,-0.37831913360806996,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
equity,1.1998259344345674,0.4458656852776444,0.76109686087193,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
financial_profit,-0.6521063771609249,-0.7040168161573703,-0.6091557447255469,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
gross_profit,-0.3761314020615363,-0.6185149779638134,-0.3558441587413382,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
net_income,-0.5239695108158158,-0.6794097653057186,-0.48357829573721445,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
other_profit,-0.6448329661013805,-0.7010271077877643,-0.6199888318670663,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
profit_before_tax,-0.5072095214039488,-0.6729618754694496,-0.4519592135262325,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
revenue,2.335872396526739,2.0908826526769233,2.6424593775275476,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
total_assets,1.4630212300331502,1.5783202168174608,0.9900694258829414,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
total_debt,-0.3820814284571542,0.42797313601656145,-0.37831913360806996,-0.24836664420281776,-0.35813849938427694,-0.2567395263906237
roa,-0.6452767240557369,-0.7044813955232552,-0.6072916986190814,-0.21361286207785815,-0.33208681199629,-0.1977019312809542
roe,-0.6452767240557369,-0.7044813955232552,-0.6072916986190814,-0.20865539701895905,-0.3064403337036304,-0.18782316585969788
debt_ratio,-0.6452767240557369,-0.7044813955232552,-0.6072916986190814,-0.1729627855595852,0.8185840025354002,-0.14747093245136558
current_ratio,-0.6452767240557369,-0.7044813955232552,-0.6072916986190814,4.241620598835797,3.9760018412166316,4.2404594320330515
gross_margin,-0.6452767240557369,-0.7044813955232552,-0.6072916986190814,-0.19383475158717137,-0.2851907481086584,-0.19775850206071982
net_profit_margin,-0.6452767240557369,-0.7044813955232552,-0.6072916986190814,-0.2237884279555919,-0.33686369118468523,-0.2277205778303858
revenue_growth,-0.6452767240557369,-0.7044813955232552,-0.6072916986190814,-0.24836664420281776,0.7636577338525556,-0.20111000586244338
