,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.7506688625897455,2.8080864348556775,1.865936722156953,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
current_assets,0.1508857514821609,-0.11626577270408951,0.3100220640591,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
current_liabilities,0.06688621133609386,-0.25689155717485096,-0.31347402045353046,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
equity,-0.19868318947114033,-0.09262953333737282,1.5887043625528652,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
financial_profit,-0.534071460469279,-0.4497173039407566,-0.5620553187555635,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
gross_profit,-0.40405012652385747,-0.3067271319099585,-0.3547295585644102,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
net_income,-0.5389764225478326,-0.44225592174132633,-0.6249760041635574,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
other_profit,-0.5006834416573478,-0.44427990630200387,-0.6369508881850164,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
profit_before_tax,-0.5389764225478326,-0.44225592174132633,-0.6249760041635574,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
revenue,2.8535602823574173,2.9470670518468136,2.1425067367975266,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
total_assets,0.3751445681564826,0.13445101001028828,1.924546428455963,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
total_debt,0.06688621133609386,-0.2186272055534333,-0.29545750730188586,-0.30406788829704146,-0.2768358122582812,-0.17563575826960728
roa,-0.5069415462915291,-0.4457077489010944,-0.6312995732049838,-0.42912403449506337,-0.2618192060549177,-0.17209352957643867
roe,-0.5069415462915291,-0.4457077489010944,-0.6312995732049838,-0.6619180086489432,-0.2521613485446397,-0.17155766142636314
debt_ratio,-0.5069415462915291,-0.4457077489010944,-0.6312995732049838,1.9360121849400982,0.7110407348764664,0.012490503090328087
current_ratio,-0.5069415462915291,-0.4457077489010944,-0.6312995732049838,3.6434428026465775,4.126778800497826,4.064680461936452
gross_margin,-0.5069415462915291,-0.4457077489010944,-0.6312995732049838,-0.1986369674237216,-0.17344812860486963,-0.03288514735230494
net_profit_margin,-0.5069415462915291,-0.4457077489010944,-0.6312995732049838,-0.33689342915740894,-0.27426799796772355,-0.1723718710220527
revenue_growth,-0.5069415462915291,-0.4457077489010944,-0.6312995732049838,-0.30406788829704146,-0.5540931071027682,-1.4206336564143331
