,2020,2021,2022,2023,2020,2021,2022,2023
cost_of_goods_sold,1.6652454623287751,-2.407927325450676,-1.1477857743786162,-0.033115776250563084,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
current_assets,1.2565643280861867,1.619819318479899,1.202825850343119,1.226941509825883,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
current_liabilities,0.1914705929104637,0.26912114862468295,0.334439625065594,0.18389155033910592,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
equity,1.072387706350863,1.1452082819845084,2.0033549986856247,2.069986089956554,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
financial_profit,-0.6662365958706918,0.35846140893805944,-0.39697198529195216,-0.5679328436881544,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
gross_profit,-0.5839659096050218,-0.4134052115785949,-0.26116177239691263,-0.38393996397660934,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
net_income,-1.0081036002553148,-0.42104486713895356,-0.4858004750527484,-0.5555192294684452,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
other_profit,-0.5074566494003249,-0.5395957876596186,-0.5570301656421958,-0.6462168437533277,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
profit_before_tax,-0.9840983797527684,-0.29480336505870963,-0.47444221297363254,-0.5508650062997644,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
revenue,1.750722037433397,1.523010071125555,0.34109813026522806,0.19500478897282925,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
total_assets,2.0626023457059017,2.0590041897736557,2.946636681395243,2.993220174727995,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
total_debt,0.33529639219422586,0.4373404365605279,0.38722610986857214,0.3163980178768235,-0.22128214267426766,-0.2651382319081087,-0.21846343022802298,-0.3319073368819446
roa,-0.6549182471608133,-0.4764554712286195,-0.5560555728410463,-0.606836066894618,-0.47297214371512003,-0.23040806486381743,-0.17668375915153695,-0.3042872710148817
roe,-0.6549182471608133,-0.4764554712286195,-0.5560555728410463,-0.606836066894618,-0.617258755535828,-0.21083786453158132,-0.16128568317478018,-0.2947611296659543
debt_ratio,-0.6549182471608133,-0.4764554712286195,-0.5560555728410463,-0.606836066894618,0.48437317804128727,0.30760926008008416,0.34249228226472217,0.16500142661678396
current_ratio,-0.6549182471608133,-0.4764554712286195,-0.5560555728410463,-0.606836066894618,4.1522924366955705,4.203000234469146,3.8958193317831755,4.161686987639516
gross_margin,-0.6549182471608133,-0.4764554712286195,-0.5560555728410463,-0.606836066894618,-0.1641642544975005,-0.2150260113066065,0.4662170463661137,0.20672001860328595
net_profit_margin,-0.6549182471608133,-0.4764554712286195,-0.5560555728410463,-0.606836066894618,-0.5056026062229297,-0.22109799430691818,-0.05534608505354468,-0.20790044724649664
revenue_growth,-0.6549182471608133,-0.4764554712286195,-0.5560555728410463,-0.606836066894618,-0.22128214267426766,-0.4515807766430014,-1.6896519702978754,0.2564284576510833
