,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.670614957814894,2.5126029093123052,2.4288112887434674,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
current_assets,0.15192506626726462,0.41537046920968285,0.495131509189041,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
current_liabilities,-0.3675529048522268,-0.38798879601734465,-0.3870085443424524,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
equity,0.3083963391114821,0.5517533706835714,0.6507625376606946,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
financial_profit,-0.5130170942872236,-0.5663672375061718,-0.5777547508273373,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
gross_profit,-0.27256867815839614,-0.24995931285772607,-0.21050675418691872,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
net_income,-0.4513132445211315,-0.48504074758770743,-0.5246265077032911,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
other_profit,-0.5094526164511146,-0.5666673912469726,-0.6037722919218864,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
profit_before_tax,-0.4352776693023079,-0.45984420829440653,-0.5029638740249265,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
revenue,2.90866451032577,2.8269588025040338,2.7953357073777267,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
total_assets,0.45146163348492846,0.7377285804399726,0.8518018001330008,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
total_debt,-0.3675529048522268,-0.3783399962930537,-0.37599191034887186,-0.2554714298581106,-0.24296051098157537,-0.24501325928218842
roa,-0.5106181992256731,-0.5643152060494547,-0.577031172821178,-0.1956387554607002,-0.19387458860320742,-0.21586469597006716
roe,-0.5106181992256731,-0.5643152060494547,-0.577031172821178,-0.18518719596433836,-0.18569519452231206,-0.21109190260879776
debt_ratio,-0.5106181992256731,-0.5643152060494547,-0.577031172821178,-0.11113308210180492,-0.12780659019120694,-0.13319104541604102
current_ratio,-0.5106181992256731,-0.5643152060494547,-0.577031172821178,4.239619681164647,4.236427199835371,4.239177026229898
gross_margin,-0.5106181992256731,-0.5643152060494547,-0.577031172821178,-0.18789568371735102,-0.1682282732354476,-0.15863652788939406
net_profit_margin,-0.5106181992256731,-0.5643152060494547,-0.577031172821178,-0.23863637576501398,-0.22411449026026029,-0.2326633490102239
revenue_growth,-0.5106181992256731,-0.5643152060494547,-0.577031172821178,-0.2554714298581106,-0.4211819312440323,-0.34757039394911327
