,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,-0.20513927943379892,-0.13180091439324043,-0.04022668351265968,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
current_assets,2.36867536893238,2.290400400496068,2.0757437884915775,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
current_liabilities,0.14660559971979936,0.1189287979115616,-0.24753108811262092,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
equity,1.7175710399561808,1.514341375755234,1.5863213357009416,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
financial_profit,-0.6199837885966516,-0.761489475133463,-0.770312474717824,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
gross_profit,-0.3263620286588508,0.043145827876708225,0.39185371062115687,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
net_income,-0.43217533036956246,-0.18826163727422787,0.039067412851462244,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
other_profit,-0.6323454447309295,-0.7790817892459244,-0.8232924966138312,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
profit_before_tax,-0.3816008345068109,-0.038433281173554115,0.33671391892209385,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
revenue,0.09951453352023557,0.6643397376543834,1.1557789423151823,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
total_assets,2.515468967580116,2.403105463324507,2.1577101457044727,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
total_debt,0.16688208787808995,0.1357692633983571,-0.23276310520315402,-0.30431462215809496,-0.42331831511973395,-0.3507927972131802
roa,-0.6310158416128853,-0.7529948241709157,-0.8041519152066852,-0.23047149614052936,-0.2017778476880777,-0.10182995574625331
roe,-0.6310158416128853,-0.7529948241709157,-0.8041519152066852,-0.205384377720058,-0.11493708212230963,-0.04232099380038204
debt_ratio,-0.6310158416128853,-0.7529948241709157,-0.8041519152066852,-0.008000370157119453,-0.07466302804770554,-0.18208866889524458
current_ratio,-0.6310158416128853,-0.7529948241709157,-0.8041519152066852,4.203220978375751,3.8982408540065983,4.173764743564594
gross_margin,-0.6310158416128853,-0.7529948241709157,-0.8041519152066852,0.18298848588780073,0.27215100293528516,0.18285077171581854
net_profit_margin,-0.6310158416128853,-0.7529948241709157,-0.8041519152066852,0.013736867809389798,0.07000482239866417,0.02544169692090821
revenue_growth,-0.6310158416128853,-0.7529948241709157,-0.8041519152066852,-0.30431462215809496,1.2308010599543522,0.15369597279872102
