,2021,2022,2023,2021,2022,2023
cost_of_goods_sold,0.702305982707406,0.91308403214217,0.9419420453946058,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
current_assets,1.4325017284800279,1.1758017690407636,1.1748785377391346,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
current_liabilities,1.0636215589652813,0.9076188411577243,0.9923680341520673,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
equity,0.24529194271751217,0.3776195263330677,0.41457162425584027,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
financial_profit,-0.8816700503846991,-0.89700016378175,-0.916873754426433,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
gross_profit,0.04375938919279747,0.06119349116863767,-0.05942009266449527,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
net_income,-0.6413866607459017,-0.6343659726772165,-0.6389237851852889,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
other_profit,-0.787848076042252,-0.7933560735889921,-0.7857239526106496,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
profit_before_tax,-0.6050678783542957,-0.5958307344521517,-0.6030828117733297,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
revenue,1.5898331195834483,1.8200176529187653,1.6802435418087696,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
total_assets,2.199696551049063,2.1992277106351987,2.2537990128840373,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
total_debt,1.164974335292709,1.0271559014023375,1.0526016651028902,-0.43289730360301376,-0.4866931170418258,-0.4377466755850683
roa,-0.7894302774944423,-0.7944522828997935,-0.7866257235253067,-0.26716145534851976,-0.30058288912938,-0.2599982990179607
roe,-0.7894302774944423,-0.7944522828997935,-0.7866257235253067,0.045883823149481785,-0.011334473053628034,0.012163209721888862
debt_ratio,-0.7894302774944423,-0.7944522828997935,-0.7866257235253067,1.7550721168074583,1.631038960587346,1.7756276791497767
current_ratio,-0.7894302774944423,-0.7944522828997935,-0.7866257235253067,3.579595883507416,3.5420163267529845,3.5965565467576512
gross_margin,-0.7894302774944423,-0.7944522828997935,-0.7866257235253067,0.7389538804534421,0.6523280076530692,0.6408642230937293
net_profit_margin,-0.7894302774944423,-0.7944522828997935,-0.7866257235253067,-0.22467930173009834,-0.27358893930367634,-0.21867119859660736
revenue_growth,-0.7894302774944423,-0.7944522828997935,-0.7866257235253067,-0.43289730360301376,0.6004404109951931,-0.2935820540876592
