,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,0.03852721638197411,0.12093908791029165,0.21736861724660808,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
current_assets,-0.42576387812909716,-0.18254675366695444,0.2529622135854709,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
current_liabilities,-0.0737559508832264,-0.3824346208637988,-0.31471170757497163,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
equity,0.5719997079788165,0.7569507930439633,0.6722378161735842,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
financial_profit,-0.7410359376142495,-0.7721063162183703,-0.72061659324063,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
gross_profit,-0.07306690442793386,-0.04742495820312441,-0.18908459343810674,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
net_income,-0.4091500518114807,-0.41048535635055894,-0.44497941230109517,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
other_profit,-0.5468736554145082,-0.5671955018506625,-0.6064553247799742,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
profit_before_tax,-0.37417311176786766,-0.3703081915978784,-0.40421421460016566,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
revenue,0.5131796049228243,0.641419679596571,0.6349301677532492,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
total_assets,3.2369335049936283,3.256693663806707,3.2139849994537992,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
total_debt,2.117214506552608,1.9318373236196416,1.935101039335467,-0.4860082780116838,-0.38538505634141595,-0.34753498910327163
roa,-0.5477192929687841,-0.5679055498894038,-0.6066461439447478,-0.28711044475622294,-0.299084299052029,-0.2834131480060692
roe,-0.5477192929687841,-0.5679055498894038,-0.6066461439447478,0.186266855751245,-0.1362517746608008,-0.15597272801638115
debt_ratio,-0.5477192929687841,-0.5679055498894038,-0.6066461439447478,3.3391520105716745,0.9850217394001075,0.6605976510418949
current_ratio,-0.5477192929687841,-0.5679055498894038,-0.6066461439447478,0.9117935102635768,3.971032758891482,4.114528431614922
gross_margin,-0.5477192929687841,-0.5679055498894038,-0.6066461439447478,1.9444654419636913,0.5170200046422898,0.16210972022860284
net_profit_margin,-0.5477192929687841,-0.5679055498894038,-0.6066461439447478,0.22354024035792464,-0.11245119171786626,-0.1502165474096006
revenue_growth,-0.5477192929687841,-0.5679055498894038,-0.6066461439447478,-0.4860082780116838,-0.30066656140619225,-0.17721351021410944
