,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,-0.3098063757582833,-0.2544104382790591,-0.2743437938243585,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
current_assets,-0.25308296532865626,-0.2881887970701315,-0.2789196650645615,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
current_liabilities,-0.19719969746840205,-0.0633232708066866,0.010563595859785337,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
equity,1.190864973228959,1.411980225626894,1.6331027821036983,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
financial_profit,-0.7954672805726108,-0.7588346457105141,-0.7469113396919992,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
gross_profit,0.15390122328656614,-0.04633199661773964,0.03085436632870931,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
net_income,-0.09310847616634944,-0.29192034092532276,-0.17701407456200194,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
other_profit,-0.618456364507028,-0.563468881786348,-0.6054550731565981,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
profit_before_tax,-0.06978569321771866,-0.27955877990261596,-0.1530225997025697,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
revenue,0.46251067318868894,0.27849828768854035,0.36594591438149676,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
total_assets,3.333910771557683,3.3899634694834835,3.351892702224633,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
total_debt,1.5246299750072778,1.4139347344119535,1.1093545782437884,-0.5859017662139956,-0.45088006753835064,-0.6189139215257577
roa,-0.6184158233214465,-0.5640485094446364,-0.609435341877146,-0.09811858913936604,-0.1425778633320193,-0.09918730925102494
roe,-0.6184158233214465,-0.5640485094446364,-0.609435341877146,0.47964783059950533,0.16602928551194798,0.29915635895411913
debt_ratio,-0.6184158233214465,-0.5640485094446364,-0.609435341877146,1.4040602889266185,1.7900367669160582,1.4468976606446067
current_ratio,-0.6184158233214465,-0.5640485094446364,-0.609435341877146,2.597195522606197,2.017033289437782,1.919192550546161
gross_margin,-0.6184158233214465,-0.5640485094446364,-0.609435341877146,2.036297102411838,2.3016945253625454,2.5065236893975564
net_profit_margin,-0.6184158233214465,-0.5640485094446364,-0.609435341877146,1.19764080537715,0.9959601705464809,1.4918582419327278
revenue_growth,-0.6184158233214465,-0.5640485094446364,-0.609435341877146,-0.5859017662139956,-1.717615363982587,-0.13747413391505167
