,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,1.0427402590003412,0.6364668085063571,0.6427270328813683,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
current_assets,1.2811317675114415,1.5320643380265286,1.5630224928320837,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
current_liabilities,1.0977859177557299,1.324291785740661,1.3819280774473446,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
equity,0.17089647484383858,0.10892649743094437,-0.0029757914413698966,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
financial_profit,-0.7845746070988192,-0.7581891443128371,-0.7576895512816726,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
gross_profit,-0.10144471120009202,-0.16290115956435458,-0.17923164026922786,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
net_income,-0.6220587316229083,-0.6251036503924878,-0.6312171640510179,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
other_profit,-0.803369063806647,-0.7904906234091832,-0.7763004738374668,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
profit_before_tax,-0.5752854121322822,-0.5847105256231248,-0.5931907198644659,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
revenue,1.7440126813567423,1.255851657793357,1.2377849989618197,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
total_assets,2.0713995596055357,2.2155042920229597,2.1532419056230143,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
total_debt,1.0977859177557299,1.324291785740661,1.3819280774473446,-0.4455066936784548,-0.41581409044524487,-0.47842773345493367
roa,-0.8027171502812299,-0.7822860088513545,-0.7742896063496791,-0.21933160442822558,-0.23388159496771865,-0.3057117443509581
roe,-0.8027171502812299,-0.7822860088513545,-0.7742896063496791,0.22216432755515797,0.1961560811039745,0.17711802619612121
debt_ratio,-0.8027171502812299,-0.7822860088513545,-0.7742896063496791,1.9338258291338923,2.022468162381264,2.1245422305516906
current_ratio,-0.8027171502812299,-0.7822860088513545,-0.7742896063496791,3.4998713130260612,3.396242393221056,3.3524847921893475
gross_margin,-0.8027171502812299,-0.7822860088513545,-0.7742896063496791,0.545313526645341,0.6386572693741237,0.5667576447834153
net_profit_margin,-0.8027171502812299,-0.7822860088513545,-0.7742896063496791,-0.19025637411231475,-0.1482190799206385,-0.22712914870631218
revenue_growth,-0.8027171502812299,-0.7822860088513545,-0.7742896063496791,-0.4455066936784548,-0.8816541458491232,0.05307100079589958
