,2020,2021,2022,2023,2020,2021,2022,2023
cost_of_goods_sold,1.1774565830185848,1.1511476187394514,1.2762044795343208,1.0042615211551549,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
current_assets,1.5406518708209067,1.5379773561432029,1.4262484781114693,1.5942894211175649,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
current_liabilities,1.2404444292744605,1.0990824520590012,1.0281672067599175,1.0248777848528763,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
equity,-0.09578495150976933,0.07434529880019547,0.10599078483144313,0.35636663198067614,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
financial_profit,-0.7513040786905134,-0.7795871207197425,-0.8055186222823587,-0.7988349128526773,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
gross_profit,-0.6309925000593433,-0.5078932552849471,-0.571130717082064,-0.5261264380155511,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
net_income,-0.6890805057032099,-0.6179444038453906,-0.6526607064257325,-0.6599461544174364,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
other_profit,-0.7041155718963094,-0.7560786393675519,-0.7018631081140652,-0.7528328472557547,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
profit_before_tax,-0.6836231838398816,-0.5991550062008789,-0.6379453848776135,-0.6461236402713795,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
revenue,1.2724263293795264,1.405102995815934,1.455451942014992,1.2284605665493071,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
total_assets,2.0162443157390717,2.081068530776179,2.092827789572677,2.267289283207762,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
total_debt,1.3864852667760454,1.244874599614554,1.236510861393206,1.1605971678173825,-0.36190609125935225,-0.4273267925089375,-0.4025578697110501,-0.36380009334371594
roa,-0.7255440004727955,-0.7618486323614299,-0.7503261433480277,-0.7503254834097033,-0.31750926614542047,-0.26146409647525887,-0.28907212348195094,-0.26946738956574995
roe,-0.7255440004727955,-0.7618486323614299,-0.7503261433480277,-0.7503254834097033,-0.16861518646851625,0.13657816746054594,-0.025761107783577895,-0.10658333365357472
debt_ratio,-0.7255440004727955,-0.7618486323614299,-0.7503261433480277,-0.7503254834097033,2.2096355178505935,1.8856040287827815,1.9061163882871215,1.6307101825207335
current_ratio,-0.7255440004727955,-0.7618486323614299,-0.7503261433480277,-0.7503254834097033,3.486173370925004,3.622197954121572,3.640613129933335,3.7960760366888295
gross_margin,-0.7255440004727955,-0.7618486323614299,-0.7503261433480277,-0.7503254834097033,-0.2039243357245658,-0.04331234299639158,-0.13416813740493547,-0.006945012019105663
net_profit_margin,-0.7255440004727955,-0.7618486323614299,-0.7503261433480277,-0.7503254834097033,-0.30098091406551625,-0.20972437852472167,-0.25627958003958373,-0.21994433900320098
revenue_growth,-0.7255440004727955,-0.7618486323614299,-0.7503261433480277,-0.7503254834097033,-0.36190609125935225,-0.0019578222612774065,-0.0107541329778078,-0.4582450248433405
