,2021,2022,2023,2021,2022,2023
cost_of_goods_sold,-0.09961131540090726,-0.010689830601006287,0.34772433001472963,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
current_assets,1.38094560927702,1.4226806190768089,1.2122886586523918,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
current_liabilities,-0.2654429033507943,-0.21673160937873304,-0.3261888669598067,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
equity,2.395968271349376,2.293125967626882,2.3998002090508903,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
financial_profit,-0.27228748507277756,-0.37519426057487076,-0.4195444319330648,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
gross_profit,-0.4836115321462288,-0.46667329110428096,-0.4415164810047183,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
net_income,-0.2546543273208855,-0.21196173568719276,-0.33858137317074777,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
other_profit,-0.6014788143974448,-0.5271919676495911,-0.5953443071372789,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
profit_before_tax,-0.22945960582042904,-0.1624422188548574,-0.29909112605096067,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
revenue,0.019094042401197556,0.17896800045015057,0.5448432361305555,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
total_assets,2.8125206902963185,2.8099426014648134,2.7122467292116275,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
total_debt,-0.1857644621482312,-0.1395144797378256,-0.3261888669598067,-0.2808521889363288,-0.3169161303444712,-0.2787495873043069
roa,-0.6023168810951735,-0.6563311135757567,-0.6386353871205441,-0.20299126556853742,-0.19445281387777189,-0.21057078142713684
roe,-0.6023168810951735,-0.6563311135757567,-0.6386353871205441,-0.19217403027527227,-0.1729942615942642,-0.2035598608494955
debt_ratio,-0.6023168810951735,-0.6563311135757567,-0.6386353871205441,-0.18756300487495733,-0.1744871464084527,-0.20775493415962204
current_ratio,-0.6023168810951735,-0.6563311135757567,-0.6386353871205441,4.221551362571696,4.200857781612147,4.231722552482559
gross_margin,-0.6023168810951735,-0.6563311135757567,-0.6386353871205441,-0.13476131380776793,-0.10001915980480035,-0.15193273721353423
net_profit_margin,-0.6023168810951735,-0.6563311135757567,-0.6386353871205441,0.14701670812711412,0.19127472942944326,-0.08570922574788231
revenue_growth,-0.6023168810951735,-0.6563311135757567,-0.6386353871205441,-0.2808521889363288,0.05281443477735299,-0.027199965433205207
