,2021,2022,2023,2021,2022,2023
cost_of_goods_sold,2.6592125789895236,2.6220929750024315,2.614781410000694,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
current_assets,0.2600846823097988,0.312645824134798,0.3215472126881992,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
current_liabilities,-0.052765222352882106,0.03554695636317147,-0.0948519832020044,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
equity,-0.06046848965399998,-0.13711866493670424,0.011032903063751754,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
financial_profit,-0.5363791821646595,-0.5647940538811116,-0.5582086768348414,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
gross_profit,-0.31014832124304254,-0.2861221135097438,-0.26167327414591557,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
net_income,-0.47100953692404546,-0.48782285786220864,-0.4651805741792881,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
other_profit,-0.5412689986891961,-0.5533393691880858,-0.5525755587813564,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
profit_before_tax,-0.452948638985882,-0.47102728285001666,-0.44235616229954017,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
revenue,2.917531871888605,2.9138601638686557,2.9279761766433983,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
total_assets,0.429355903860672,0.45272024061047245,0.4714828390010215,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
total_debt,-0.05155323655402351,0.03652881513482232,-0.09360309504915382,-0.3447153991215148,-0.4005873472001411,-0.3024231519509205
roa,-0.5413776300686954,-0.5533100904123543,-0.5540530309864236,-0.15099839669552984,-0.21094977883035432,-0.10314420904332094
roe,-0.5413776300686954,-0.5533100904123543,-0.5540530309864236,0.04630979575214436,0.0578102410331669,0.05923459206713748
debt_ratio,-0.5413776300686954,-0.5533100904123543,-0.5540530309864236,1.00372689889182,1.307464916150756,0.7300449466251939
current_ratio,-0.5413776300686954,-0.5533100904123543,-0.5540530309864236,4.038679562515716,3.8835631723629134,4.0823596265803905
gross_margin,-0.5413776300686954,-0.5533100904123543,-0.5540530309864236,-0.1660684220480764,-0.1760851694353979,-0.10933306824444704
net_profit_margin,-0.5413776300686954,-0.5533100904123543,-0.5540530309864236,-0.29034924983638044,-0.34556231765454615,-0.24373102391330587
revenue_growth,-0.5413776300686954,-0.5533100904123543,-0.5540530309864236,-0.3447153991215148,0.290807102775156,-0.786353040660602
