,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.5051858554918023,2.3945262671611904,2.5479261741130173,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
current_assets,0.3823320604310776,0.5348625488755341,0.21945756864989088,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
current_liabilities,0.11696484501987184,0.21204436451327577,-0.1641436036447535,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
equity,-0.03126090582014004,0.006431026671036622,0.156085949284175,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
financial_profit,-0.6250533669473665,-0.6689887992414746,-0.5967792833625312,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
gross_profit,-0.24251288588149328,-0.22681106688038843,-0.1435797253815742,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
net_income,-0.5280932602820091,-0.524164410590952,-0.4500068919071631,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
other_profit,-0.5929174778550133,-0.6378034611366611,-0.553456045193387,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
profit_before_tax,-0.5277877166208025,-0.5225493548623993,-0.44357168687879345,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
revenue,2.8596810576465925,2.8036655837626534,2.9651619780124414,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
total_assets,0.7141327966438036,0.861410694769299,0.5527578749204198,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
total_debt,0.1483856144276602,0.21902929133184718,-0.1641436036447535,-0.36566598838020375,-0.3760551857745932,-0.3183492440989934
roa,-0.5970080880362835,-0.6359503834818516,-0.5608155292809983,-0.20242611442313527,-0.1460337374590449,-0.09214493107460837
roe,-0.5970080880362835,-0.6359503834818516,-0.5608155292809983,0.012648706739862091,0.1601140719700958,0.0330171771333321
debt_ratio,-0.5970080880362835,-0.6359503834818516,-0.5608155292809983,1.3999623677185293,1.3832322990061898,0.49141525225419413
current_ratio,-0.5970080880362835,-0.6359503834818516,-0.5608155292809983,3.894384506395972,3.87798816400714,4.153233651037605
gross_margin,-0.5970080880362835,-0.6359503834818516,-0.5608155292809983,-0.047163396004610565,-0.009559537814452018,-0.04935180308892584
net_profit_margin,-0.5970080880362835,-0.6359503834818516,-0.5608155292809983,-0.3037482214839692,-0.27592041283754887,-0.24690945006214385
revenue_growth,-0.5970080880362835,-0.6359503834818516,-0.5608155292809983,-0.36566598838020375,-0.47715861757726075,-0.469068967011533
