,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.705987673054501,2.6404800381490916,2.6184759565170403,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
current_assets,-0.1208841325349759,-0.016140265613755686,0.006321212603186438,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
current_liabilities,-0.19951262383111876,-0.10399855625905041,-0.0707313695961347,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
equity,-0.18624375000281315,-0.19423703985430904,-0.23318053839644182,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
financial_profit,-0.4624198368730207,-0.5105970786175485,-0.5038256035162092,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
gross_profit,-0.12867252480127536,-0.0911411932586695,-0.06948228699412677,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
net_income,-0.41330004146792143,-0.4483980226368859,-0.4527870232816507,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
other_profit,-0.4673112472352603,-0.5026955382367551,-0.49995359393655264,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
profit_before_tax,-0.39960970475424357,-0.4358100848043377,-0.4393013484379094,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
revenue,3.041862424987732,3.046822673527422,3.0554456288275977,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
total_assets,0.08011911215648453,0.20067432842324476,0.20372705112611617,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
total_debt,-0.19818441155654432,-0.10257246035944623,-0.06954436978212628,-0.3799300468859969,-0.37526315094794066,-0.44243321409296904
roa,-0.46454727673450624,-0.4974838286370001,-0.5064519593046842,-0.06756065254185356,-0.1355280957566132,-0.17876121644535384
roe,-0.46454727673450624,-0.4974838286370001,-0.5064519593046842,0.2314064748445245,0.17667339217916242,0.24279877154731103
debt_ratio,-0.46454727673450624,-0.4974838286370001,-0.5064519593046842,1.2436425505154225,1.5534838002477227,1.7042253949356887
current_ratio,-0.46454727673450624,-0.4974838286370001,-0.5064519593046842,3.92492873246112,3.795889843129124,3.6639401883203773
gross_margin,-0.46454727673450624,-0.4974838286370001,-0.5064519593046842,-0.061918191766261364,0.015659247517165794,-0.014366860164276922
net_profit_margin,-0.46454727673450624,-0.4974838286370001,-0.5064519593046842,-0.3314083039949923,-0.32804009498116615,-0.3898617086708032
revenue_growth,-0.46454727673450624,-0.4974838286370001,-0.5064519593046842,-0.3799300468859969,-0.574980280960106,0.2812239995926858
