,2021,2022,2023,2021,2022,2023
cost_of_goods_sold,0.5424427280362474,0.5360880189316294,0.5470428621632675,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
current_assets,-0.09651175482114309,-0.06936814466935803,-0.01813128316582791,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
current_liabilities,0.06513174285544877,0.044164153945420996,0.18009806276137963,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
equity,0.9198521531463378,1.007836975079739,1.1299452498596636,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
financial_profit,-0.7389180844932015,-0.7706609179815446,-0.7607071985594359,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
gross_profit,0.048319295715346856,0.20368985588548982,0.11367449801252448,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
net_income,-0.4644294263590018,-0.3587560189632065,-0.39390133583416964,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
other_profit,-0.6855762412795635,-0.7394681847938662,-0.7320091801386667,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
profit_before_tax,-0.4032030861623453,-0.26067861311996715,-0.30392629074271205,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
revenue,1.297530083910678,1.4881234980109952,1.4112463647599736,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
total_assets,3.0435808027971487,2.9560697790283426,2.979324632308166,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
total_debt,1.4172352917762159,1.200073645782282,1.0991249188902776,-0.4990726441850124,-0.5723979380933166,-0.542583758562228
roa,-0.7064933578745954,-0.7481591495908511,-0.7502544714734916,-0.20304727876658915,-0.11132665789426141,-0.09066269447493168
roe,-0.7064933578745954,-0.7481591495908511,-0.7502544714734916,0.1835111402791925,0.4002201390617319,0.35385045427962153
debt_ratio,-0.7064933578745954,-0.7481591495908511,-0.7502544714734916,2.098082353778643,1.7343996154872767,1.802768136531595
current_ratio,-0.7064933578745954,-0.7481591495908511,-0.7502544714734916,3.12627025257511,3.185111677848367,3.1794339920088652
gross_margin,-0.7064933578745954,-0.7481591495908511,-0.7502544714734916,1.2282563948759704,1.2944451583116103,1.347863005141572
net_profit_margin,-0.7064933578745954,-0.7481591495908511,-0.7502544714734916,0.05487151166283448,0.19133091170139313,0.23718709737497617
revenue_growth,-0.7064933578745954,-0.7481591495908511,-0.7502544714734916,-0.4990726441850124,0.17459441260368205,-0.3194348881149603
