,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,-0.046845543838342045,0.7086040054167495,0.8281074329813473,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
current_assets,2.1740447276435466,2.1496452687718453,2.0073628593604584,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
current_liabilities,-0.24994866741852267,0.08313807881176655,-0.2196022018931461,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
equity,2.2077586649518786,1.580047419090035,1.7964773269977268,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
financial_profit,-0.4321692781983345,-0.613185055248038,-0.6308034636339971,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
gross_profit,-0.6981530667113025,-0.5592085685542119,-0.44540110968593216,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
net_income,-0.5955528866077077,-0.649267527130261,-0.5690885806076835,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
other_profit,-0.25457291548998556,-0.6627640438191968,-0.6610125882562766,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
profit_before_tax,-0.5721412844413154,-0.6444585187573715,-0.5765167339286938,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
revenue,-0.24544864356217452,0.8191523655722824,1.0453633235583115,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
total_assets,2.4585936509593185,2.3631997092620405,2.261423506339701,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
total_debt,-0.2487149883747686,0.11339536755257329,-0.1977108144797495,-0.20866694169890707,-0.34580178309694837,-0.25610941709817725
roa,-0.49954996698747006,-0.6697569287097449,-0.6626569938217238,-0.22211342435145479,-0.3414593194437673,-0.23223504760852415
roe,-0.49954996698747006,-0.6697569287097449,-0.6626569938217238,-0.2233592550809882,-0.3399477167311566,-0.22772114335187743
debt_ratio,-0.49954996698747006,-0.6697569287097449,-0.6626569938217238,-0.17353417488400213,-0.17982278325980094,-0.1374764671835453
current_ratio,-0.49954996698747006,-0.6697569287097449,-0.6626569938217238,4.229383548331336,2.0613070993287455,4.240125805834698
gross_margin,-0.49954996698747006,-0.6697569287097449,-0.6626569938217238,-0.5325010620777938,-0.2980755472882176,-0.1612084832055225
net_profit_margin,-0.49954996698747006,-0.6697569287097449,-0.6626569938217238,-0.36520538985130474,-0.3369560434587807,-0.21523719938040015
revenue_growth,-0.49954996698747006,-0.6697569287097449,-0.6626569938217238,-0.20866694169890707,3.5845757080163576,-0.19293445992670047
