,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,0.6759959645673607,0.5808173087837172,0.6259992619508293,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
current_assets,0.9124421423538924,1.2106388691177281,1.2482911789058675,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
current_liabilities,-0.18243106510472593,0.026038131352380787,0.014927074445635987,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
equity,1.1257426523392435,1.1558299628744269,1.1693149598158081,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
financial_profit,-0.7634437977344819,-0.7791223717984176,-0.7818655791474481,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
gross_profit,1.074014037560525,0.8329517113306588,0.7878487709817508,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
net_income,-0.37929776908498963,-0.43631850666694866,-0.4729137541737415,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
other_profit,-0.7831597899112757,-0.8120175359806575,-0.8033332330175825,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
profit_before_tax,-0.2755406995497088,-0.3365948531488553,-0.3862754009247298,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
revenue,2.548864132141234,2.2315923900757295,2.22468479172546,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
total_assets,1.7289893088523287,1.9954883161466328,1.9885498974729325,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
total_debt,-0.18243106510472593,0.026038131352380787,0.014927074445635987,-0.3444065705812548,-0.35565567971757595,-0.351726585017511
roa,-0.785677721617811,-0.8136202219198251,-0.8043078632114886,-0.08702450838421419,-0.10741436718380167,-0.13982351838324236
roe,-0.785677721617811,-0.8136202219198251,-0.8043078632114886,-0.0057944082020257295,-0.0015787927145670374,-0.05186426215757723
debt_ratio,-0.785677721617811,-0.8136202219198251,-0.8043078632114886,0.037661657684182684,0.19678785093677054,0.1721161473942019
current_ratio,-0.785677721617811,-0.8136202219198251,-0.8043078632114886,4.138915178816872,4.100058091006202,4.122695317820136
gross_margin,-0.785677721617811,-0.8136202219198251,-0.8043078632114886,0.5438353840776752,0.6436926423113968,0.5869777991002303
net_profit_margin,-0.785677721617811,-0.8136202219198251,-0.8043078632114886,-0.15030788643617884,-0.12666122862653098,-0.15634310556345984
revenue_growth,-0.785677721617811,-0.8136202219198251,-0.8043078632114886,-0.3444065705812548,-0.4370160391185579,-0.3130393580001565
