,2021,2022,2023,2021,2022,2023
cost_of_goods_sold,-0.39019677734384045,-0.3855531140753127,-0.26029285610474584,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
current_assets,1.5886694693931847,1.6130758082007404,1.908608263112497,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
current_liabilities,-0.24274828857025552,-0.3635965650925416,-0.3190057109886677,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
equity,0.24940384432832824,0.3653909716773213,1.031432496167613,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
financial_profit,-0.4359448098590666,-0.43960759806063526,-0.47019072791609734,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
gross_profit,-0.43246688364099045,-0.420725348667874,-0.4818041361665624,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
net_income,-0.3924005355109726,-0.3760043141320352,-0.45887954607267106,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
other_profit,-0.5446745892582218,-0.5472374589888608,-0.5802235129066194,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
profit_before_tax,-0.3649516727384847,-0.3425642895060174,-0.42864734833674034,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
revenue,-0.2782271924838587,-0.2579197438231339,-0.15935801755060372,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
total_assets,2.9242165286756845,2.953501201865599,2.955852695347924,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
total_debt,2.1303762121799985,2.0397515077400867,1.341681224459606,-0.30412063258950156,-0.28077482594800895,-0.2889984803493937
roa,-0.544436472167358,-0.548358722448191,-0.5827389747207046,-0.27619286734290843,-0.2618062030486392,-0.27229944587051386
roe,-0.544436472167358,-0.548358722448191,-0.5827389747207046,-0.1820913973434713,-0.20807935936917196,-0.25239080553239684
debt_ratio,-0.544436472167358,-0.548358722448191,-0.5827389747207046,0.18722070663541193,0.004062025386768759,-0.029543389939729752
current_ratio,-0.544436472167358,-0.548358722448191,-0.5827389747207046,4.2009843123621975,4.227820306607603,4.2177372605576124
gross_margin,-0.544436472167358,-0.548358722448191,-0.5827389747207046,-0.03612502321375514,-0.11141066087988355,-0.17526128566931296
net_profit_margin,-0.544436472167358,-0.548358722448191,-0.5827389747207046,0.059772492566043896,-0.05206771278715526,-0.14942899026150533
revenue_growth,-0.544436472167358,-0.548358722448191,-0.5827389747207046,-0.30412063258950156,-0.22922048453341407,0.12916842090856998
