,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.8628717194004967,2.862740803452163,2.865691019028865,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
current_assets,-0.2644534603409526,-0.25544882941943015,-0.2522783280601863,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
current_liabilities,-0.3219376063623021,-0.29803097157004194,-0.29615029908589463,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
equity,-0.20371693298521765,-0.22590263851245695,-0.23494661444950765,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
financial_profit,-0.38679954563996116,-0.38999303293688237,-0.38893702918459533,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
gross_profit,-0.2992678589754965,-0.30351463524329847,-0.3056263385288486,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
net_income,-0.38486570791568864,-0.38788218775938044,-0.38870637930914825,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
other_profit,-0.3894755656244082,-0.39184614040241245,-0.3905016420602439,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
profit_before_tax,-0.3836420200778942,-0.3865181136505128,-0.38814852125913435,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
revenue,2.9529912328927512,2.9522583605966237,2.9507101197281016,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
total_assets,-0.13516110380726784,-0.12661384252209368,-0.14044454372211754,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
total_debt,-0.3208315432898013,-0.298023425317964,-0.2961433685006949,-0.27889920542742536,-0.31734123285079363,-0.3135460493704677
roa,-0.38938737246775107,-0.3930321923877591,-0.39064543922808503,-0.23590946318529193,-0.2581997666130802,-0.29017800732956933
roe,-0.38938737246775107,-0.3930321923877591,-0.39064543922808503,-0.2200361909844522,-0.22306483781270456,-0.2759946738018428
debt_ratio,-0.38938737246775107,-0.3930321923877591,-0.39064543922808503,0.3728955908520755,0.7737175516369529,0.8253194081345745
current_ratio,-0.38938737246775107,-0.3930321923877591,-0.39064543922808503,4.198097921250214,4.113491307996642,4.10158253193241
gross_margin,-0.38938737246775107,-0.3930321923877591,-0.39064543922808503,-0.21372884543543827,-0.23547157410453648,-0.2368251349577652
net_profit_margin,-0.38938737246775107,-0.3930321923877591,-0.39064543922808503,-0.27562934194057637,-0.31263121690624995,-0.31179624904491354
revenue_growth,-0.38938737246775107,-0.3930321923877591,-0.39064543922808503,-0.27889920542742536,-0.04974666998749959,-0.049555282487280694
