,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,0.4234282655222187,0.5553941777281278,0.7942040303760368,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
current_assets,0.7747023992986759,1.0276752193424412,0.9710301583776201,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
current_liabilities,-0.519445547971307,-0.517679004542242,-0.3354599317311911,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
equity,2.251819311136387,2.1367477123554046,1.6757799563853026,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
financial_profit,-0.6915145732568406,-0.681689709931696,-0.7674682472577825,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
gross_profit,0.2134684863014918,0.16008139384212594,0.29692872401404435,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
net_income,-0.02724915506414783,-0.07366942848120361,0.03159933672282725,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
other_profit,-0.7302017178126288,-0.7496968270897852,-0.8224904254159398,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
profit_before_tax,0.07295617616724512,0.014540607503827064,0.1567227948756927,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
revenue,1.3604544710325617,1.453189457619642,1.9105006031220035,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
total_assets,2.455931484922985,2.3567825914160894,2.159687873386034,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
total_debt,-0.519445547971307,-0.517679004542242,-0.3354599317311911,-0.2793260279657764,-0.2765329149964526,-0.3499236810544616
roa,-0.7235577217579048,-0.737713883602927,-0.8193678487319225,-0.14482419246197278,-0.15592375311739748,-0.00018261511521232185
roe,-0.7235577217579048,-0.737713883602927,-0.8193678487319225,-0.13559730735818362,-0.14669133812010446,0.06764602027110957
debt_ratio,-0.7235577217579048,-0.737713883602927,-0.8193678487319225,-0.23989887837127333,-0.23656838831005197,-0.1510411934555587
current_ratio,-0.7235577217579048,-0.737713883602927,-0.8193678487319225,4.2288632308929515,4.232901239216544,4.180087780982001
gross_margin,-0.7235577217579048,-0.737713883602927,-0.8193678487319225,-0.0031822194612114605,-0.04621525677438421,0.15074487214585292
net_profit_margin,-0.7235577217579048,-0.737713883602927,-0.8193678487319225,-0.07412226968521769,-0.10618097875746402,0.031742374333069416
revenue_growth,-0.7235577217579048,-0.737713883602927,-0.8193678487319225,-0.2793260279657764,-0.22292654417971247,-0.07991306650772428
