,2010,2011,2010,2011
cost_of_goods_sold,-0.46458818890817666,-0.42128584135134567,-0.2494134084962683,-0.2396410377251542
current_assets,2.0696016660190724,2.1072751704335433,-0.2494134084962683,-0.2396410377251542
current_liabilities,-0.5182838607516174,-0.5177195653341901,-0.2494134084962683,-0.2396410377251542
equity,2.297930857521496,2.321155695403135,-0.2494134084962683,-0.2396410377251542
financial_profit,-0.1966250823086225,-0.4025672136746129,-0.2494134084962683,-0.2396410377251542
gross_profit,-0.06852156017445456,0.01689326307051019,-0.2494134084962683,-0.2396410377251542
net_income,-0.178842371398003,-0.37952519229080833,-0.2494134084962683,-0.2396410377251542
other_profit,-0.5854008132439416,-0.5350920511946136,-0.2494134084962683,-0.2396410377251542
profit_before_tax,-0.08203866315848769,-0.3182410441815205,-0.2494134084962683,-0.2396410377251542
revenue,0.07015289443122769,0.1497396683354095,-0.2494134084962683,-0.2396410377251542
total_assets,2.390323514962827,2.3667903895587936,-0.2494134084962683,-0.2396410377251542
total_debt,-0.5108698883943067,-0.5084975524605864,-0.2494134084962683,-0.2396410377251542
roa,-0.6032626435138589,-0.5541322466162449,-0.22917461767915712,-0.2359753489445667
roe,-0.6032626435138589,-0.5541322466162449,-0.22853008443229691,-0.2359171695240199
debt_ratio,-0.6032626435138589,-0.5541322466162449,-0.24500759245322418,-0.2386829860186054
current_ratio,-0.6032626435138589,-0.5541322466162449,4.240589375543836,4.24236628782824
gross_margin,-0.6032626435138589,-0.5541322466162449,-0.13605842368876564,-0.1898930255198184
net_profit_margin,-0.6032626435138589,-0.5541322466162449,-0.15944434683890338,-0.22442918865297423
revenue_growth,-0.6032626435138589,-0.5541322466162449,-0.2494134084962683,-0.2417761164664045
