,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,0.15491582070062263,0.06129912553872226,-0.08092403997955361,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
current_assets,0.7208817697612494,0.9733236316743605,1.3247441827432829,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
current_liabilities,-0.47726760147346925,-0.46740768098126373,-0.2347175943384692,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
equity,1.983461288317691,1.9741461166989442,1.8889956438806357,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
financial_profit,-0.745404348096543,-0.7118149063979966,-0.7299456389103554,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
gross_profit,0.5786177730550375,0.561609399905258,0.42194304993151716,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
net_income,0.3458728908924749,0.25074698404309365,0.13903044913989962,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
other_profit,-0.7954680908948348,-0.7946998467665434,-0.8079846314153006,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
profit_before_tax,0.48267063469821175,0.5183064379413597,0.3797315315769981,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
revenue,1.5356815569730309,1.4284582338112468,1.1533094876307386,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
total_assets,2.3083416500615925,2.3122881440849468,2.4665684978305027,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
total_debt,-0.47726760147346925,-0.46740768098126373,-0.2347175943384692,-0.3367872125195739,-0.32309145979475734,-0.35412720769348965
roa,-0.8021479632173706,-0.8055497083672664,-0.8122904776787752,0.018077033607424346,-0.032616179705416665,-0.002569888799009977
roe,-0.8021479632173706,-0.8055497083672664,-0.8122904776787752,0.05946418242888384,0.002719305288732705,0.07259799600233442
debt_ratio,-0.8021479632173706,-0.8055497083672664,-0.8122904776787752,-0.23636357976151867,-0.2301044223263408,-0.14068717015295723
current_ratio,-0.8021479632173706,-0.8055497083672664,-0.8122904776787752,4.170613248880445,4.187387474031172,4.129160420379437
gross_margin,-0.8021479632173706,-0.8055497083672664,-0.8122904776787752,0.23108208181911807,0.20160862213496025,0.40671401583728095
net_profit_margin,-0.8021479632173706,-0.8055497083672664,-0.8122904776787752,0.13536079578010737,0.08230317035192312,0.2323130094448083
revenue_growth,-0.8021479632173706,-0.8055497083672664,-0.8122904776787752,-0.3367872125195739,-0.334200452237942,-0.448001890390017
