,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,-0.32863227542132467,-0.3018449912385929,-0.3542885411299016,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
current_assets,2.1471513115774936,2.185046908182872,2.059138929922131,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
current_liabilities,-0.48430807172023127,-0.37508018576116875,-0.474415623516673,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
equity,2.0634036668886333,1.974951939372097,2.2320015311313606,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
financial_profit,-0.48511264180990105,-0.47821453083859305,-0.4389871799093754,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
gross_profit,0.014163814262247046,-0.027578571164863966,-0.20702560078677512,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
net_income,-0.3379832737006865,-0.3664937202689467,-0.43642669003418105,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
other_profit,-0.615753109475186,-0.6316641305311311,-0.41387785558335494,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
profit_before_tax,-0.2665845263087978,-0.2976296516491938,-0.42743249177561643,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
revenue,0.30146773307820784,0.30181705445180956,-0.01284154703158456,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
total_assets,2.4915402967082314,2.5207832148899354,2.546968679463034,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
total_debt,-0.1877995644176876,-0.0854093008524193,-0.23350544655341873,-0.25125838636367454,-0.26548764832739785,-0.2395441213449151
roa,-0.6159361942372855,-0.6312405763702578,-0.5484725948850921,-0.2321206096683869,-0.2311112271286039,-0.23493764382434726
roe,-0.6159361942372855,-0.6312405763702578,-0.5484725948850921,-0.22906254923512878,-0.2239115572203617,-0.23441583026926635
debt_ratio,-0.6159361942372855,-0.6312405763702578,-0.5484725948850921,-0.22178007327114632,-0.1946134324557056,-0.22659506184615197
current_ratio,-0.6159361942372855,-0.6312405763702578,-0.5484725948850921,4.240062091173574,4.234220493289495,4.2414304743062985
gross_margin,-0.6159361942372855,-0.6312405763702578,-0.5484725948850921,-0.10430588481433864,-0.0006957395660870318,-0.15841942430249098
net_profit_margin,-0.6159361942372855,-0.6312405763702578,-0.5484725948850921,-0.18643395145680322,-0.14935838267687873,-0.21292303449107347
revenue_growth,-0.6159361942372855,-0.6312405763702578,-0.5484725948850921,-0.25125838636367454,-0.24867837431308434,-0.2996100234339874
