,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,0.18117910680748345,0.06663393963566386,0.07183650973530682,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
current_assets,1.436194273848004,1.6142439342215347,1.7311407624582624,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
current_liabilities,-0.345721641761669,-0.37044618780670135,-0.36189665619668465,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
equity,2.4328195344967134,2.4232449913630285,2.3485136745190984,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
financial_profit,-0.48838042576622337,-0.47527591840890016,-0.5077068461943651,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
gross_profit,-0.3007130475169099,-0.3026543420291299,-0.24233812193857657,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
net_income,-0.683664133938936,-0.6198971645195958,-0.6246919231828588,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
other_profit,-0.5462144966379713,-0.5359459998885266,-0.5515489435779518,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
profit_before_tax,-0.683664133938936,-0.6198971645195958,-0.6246919231828588,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
revenue,0.4952323379436366,0.3649005707125976,0.46196883468001454,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
total_assets,2.626838496819806,2.590675349307994,2.540834639863266,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
total_debt,-0.345721641761669,-0.37044618780670135,-0.36189665619668465,-0.2370539127216776,-0.2371168368912527,-0.2434388958298933
roa,-0.5397406040847612,-0.5378765457516669,-0.5542176215408526,-0.2570383807451074,-0.24625134513448735,-0.25203162971621296
roe,-0.5397406040847612,-0.5378765457516669,-0.5542176215408526,-0.2583427667180469,-0.24676783659410714,-0.25260094278980183
debt_ratio,-0.5397406040847612,-0.5378765457516669,-0.5542176215408526,-0.21011345515776536,-0.21847037935667452,-0.2199897400744069
current_ratio,-0.5397406040847612,-0.5378765457516669,-0.5542176215408526,4.240899602472777,4.241437715561393,4.240877552650234
gross_margin,-0.5397406040847612,-0.5378765457516669,-0.5542176215408526,-0.13550620897672863,-0.14633410109382008,-0.12761931356230563
net_profit_margin,-0.5397406040847612,-0.5378765457516669,-0.5542176215408526,-0.2981979254933196,-0.26877225056271903,-0.2696102350400245
revenue_growth,-0.5397406040847612,-0.5378765457516669,-0.5542176215408526,-0.2370539127216776,-0.2694397601245524,-0.19775894150876203
