,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,2.3530903447677067,1.8995763239919465,1.4073359939252388,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
current_assets,0.5694230374197199,0.9746014352875505,1.1791899177266347,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
current_liabilities,0.262044946611902,0.5038689454500119,0.33107232686349664,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
equity,0.04277253228176925,0.373322556875443,1.0241461707036994,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
financial_profit,-0.7461153052034176,-0.7930176518297328,-0.8085466887840952,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
gross_profit,-0.36520645607054436,-0.5020903661378178,-0.3746486566635613,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
net_income,-0.641339460743425,-0.7493416493727669,-0.6968790125998346,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
other_profit,-0.49344456980284646,-0.692503153975307,-0.7833031073433583,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
profit_before_tax,-0.6408441656697889,-0.7456655653718124,-0.691803387020371,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
revenue,2.634906082773368,2.1134201435326996,1.7673560285948016,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
total_assets,1.120729774364216,1.785463458682472,2.2433305173100515,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
total_debt,0.4312104917310584,0.7146689794395646,0.4921300404414703,-0.33622279788753606,-0.218370820456778,-0.24070698802564805
roa,-0.6467467503513884,-0.6974719223674645,-0.7270543061648818,-0.3266727653869488,-0.2773989337234273,-0.216818410080216
roe,-0.6467467503513884,-0.6974719223674645,-0.7270543061648818,-0.3117427598665553,-0.35524394947217247,-0.2001872015587132
debt_ratio,-0.6467467503513884,-0.6974719223674645,-0.7270543061648818,1.5676010108039398,1.3886554338324024,0.7244726955116257
current_ratio,-0.6467467503513884,-0.6974719223674645,-0.7270543061648818,3.8412028927843975,3.7144071853762157,3.9956485955104455
gross_margin,-0.6467467503513884,-0.6974719223674645,-0.7270543061648818,-0.06841279228994313,-0.0219670813413158,0.0915135489327159
net_profit_margin,-0.6467467503513884,-0.6974719223674645,-0.7270543061648818,-0.33107921350692177,-0.2705119156928383,-0.2122600767878682
revenue_growth,-0.6467467503513884,-0.6974719223674645,-0.7270543061648818,-0.33622279788753606,-1.5574908934975293,-1.2938852952202131
